chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,Phuong
10.0,4.0,40.1,3272.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông b
16.0,4.0,64.0,3841.25,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
8.12403840463596,8.12403840463596,66.0,3775.4166666666665,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
11.0,4.0,44.0,2272.9166666666665,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
20.0,7.0,140.0,3720.4166666666665,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
16.0,4.0,64.0,4687.5,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường an lạc
16.0,4.0,64.0,4752.5,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường an lạc
14.0,4.5,62.9,3941.25,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
20.0,4.5,90.0,6712.916666666667,4,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
11.0,4.0,43.0,3798.3333333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
14.0,4.0,56.0,2604.1666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo a
27.0,4.8,130.0,2147.5,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
10.0,6.7,67.0,2798.3333333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
12.0,5.2,60.0,2986.25,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
13.0,4.0,52.0,7211.666666666667,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
16.0,4.0,64.0,2734.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
20.0,9.0,180.0,5787.083333333333,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
20.0,5.0,100.0,5416.666666666667,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
14.0,4.0,56.0,4166.666666666667,7,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,4.0,40.0,2166.6666666666665,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
20.0,6.0,120.0,4340.416666666667,5,5.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường tân tạo
11.0,4.0,44.0,3930.0,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
14.3,4.25,75.8,1923.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
20.0,5.2,109.0,2867.0833333333335,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,4.0,40.0,2395.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
10.0,4.1,40.0,4875.0,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
20.0,4.0,80.0,2760.4166666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
16.0,4.0,64.0,3775.8333333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
21.0,4.0,84.0,3323.3333333333335,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
12.0,5.0,60.0,3610.4166666666665,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
16.0,4.0,64.0,4231.666666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông
18.0,4.0,72.0,3472.0833333333335,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
6.5,5.3,34.0,2941.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
10.0,4.0,40.0,4062.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
20.0,4.0,80.0,4739.583333333333,4,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
6.324555320336759,6.324555320336759,40.0,2437.5,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
13.0,4.0,52.0,3517.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
13.0,4.0,50.0,3250.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
14.0,4.2,55.8,3584.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
18.0,4.0,72.0,4050.8333333333335,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
14.0,4.0,56.0,4464.166666666667,4,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
11.0,3.8,42.0,3918.75,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
11.0,3.8,42.0,3620.8333333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình trị đông a
5.656854249492381,5.656854249492381,32.0,3255.0,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
6.324555320336759,6.324555320336759,40.0,2031.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
16.0,4.0,64.0,4166.666666666667,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
10.0,4.0,40.0,5000.0,5,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
16.0,4.0,64.0,4459.583333333333,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,4.0,40.0,3104.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
17.0,4.0,72.0,3356.6666666666665,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
6.324555320336759,6.324555320336759,40.0,2812.5,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
6.164414002968976,6.164414002968976,38.0,2171.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo a
23.0,5.0,114.8,2395.4166666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
10.0,6.5,65.0,3717.9166666666665,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường an lạc
10.0,4.0,40.0,3385.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
10.0,4.0,40.0,4166.666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
19.0,4.0,76.0,4276.25,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc
15.0,4.0,60.0,5416.666666666667,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc
10.5,4.0,42.0,2976.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
12.0,7.5,90.0,2315.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
16.0,4.0,64.0,4492.083333333333,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
38.0,4.8,123.0,3319.5833333333335,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường tân tạo a
17.5,4.0,70.0,3571.25,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
13.0,3.5,46.0,2807.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
12.0,5.0,65.0,3205.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
28.0,5.0,140.0,1666.6666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
15.0,4.5,70.0,2250.0,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
8.0,3.0,24.0,4340.416666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
5.0,4.0,20.0,4770.833333333333,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
11.0,4.0,41.0,3861.6666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
10.0,4.0,40.0,2062.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo a
11.4,4.0,45.0,3425.8333333333335,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,bàn giao thô,phường bình hưng hoà b
19.0,7.8,143.0,2272.9166666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo a
14.5,4.0,58.0,4310.416666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
11.0,4.0,44.0,4214.166666666667,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,3.0,34.0,3002.5,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
10.0,4.0,40.0,2395.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
20.0,4.0,79.0,6434.583333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
9.0,6.0,55.0,3674.1666666666665,4,4.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,phường bình hưng hòa
12.0,4.0,48.0,4947.916666666667,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
9.0,3.0,27.0,4012.5,2,2.0,3.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,phường an lạc
10.0,4.1,42.0,4642.916666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
14.0,8.0,111.0,3603.75,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
13.0,4.0,52.0,4687.5,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
25.0,4.0,100.0,4125.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
9.3,4.5,41.0,4928.75,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
10.0,6.0,58.0,2945.4166666666665,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
14.0,3.5,49.0,2278.75,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.0,4.0,40.0,2447.9166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông b
14.0,4.0,56.0,3497.0833333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
16.0,4.0,62.0,3931.25,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
16.0,6.0,94.4,4413.75,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
8.2,5.8,44.0,3219.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông a
20.0,5.0,100.0,2583.3333333333335,4,4.0,6.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
16.0,4.0,64.0,3775.8333333333335,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
23.0,4.0,92.0,3532.5,5,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông b
16.0,4.0,64.0,4296.666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc a
