chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,QuanHuyen
7.0,3.0,21.0,7440.416666666667,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
5.0,2.0,10.0,1770.8333333333333,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện hóc môn
14.0,5.8,80.0,5625.0,4,6.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
24.0,4.0,100.0,1958.3333333333333,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
9.5,2.7,27.0,10648.333333333334,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
10.0,3.7,37.0,6982.083333333333,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
19.0,5.0,95.0,2039.5833333333333,3,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
20.0,5.0,100.0,604.1666666666666,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,huyện bình chánh
15.0,5.5,82.0,2490.0,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện nhà bè
12.0,4.0,48.0,308.3333333333333,2,1.0,2.0,"nhà ngõ, hẻm",không có sổ,,huyện hóc môn
19.0,3.0,55.0,9469.583333333334,5,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình thạnh
19.0,5.0,95.0,640.4166666666666,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,huyện bình chánh
5.0,3.0,16.0,1692.5,2,2.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,quận 12
11.0,5.0,50.0,625.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
11.0,4.0,44.0,3693.3333333333335,5,2.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
15.0,5.5,86.0,625.0,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
16.0,5.0,80.0,468.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
25.0,5.0,130.0,2115.4166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
14.0,4.5,64.0,1751.25,4,2.0,3.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận gò vấp
5.0,3.0,15.0,1250.0,1,1.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,huyện nhà bè
10.0,6.0,60.0,4513.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 11
8.6,5.0,43.0,3246.25,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
13.0,4.0,50.0,5416.666666666667,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận gò vấp
9.0,3.5,30.0,2069.5833333333335,2,2.0,2.0,nhà phố liền kề,đã có sổ,,quận 12
8.5,5.2,38.0,5701.666666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
17.1,4.0,58.0,6680.833333333333,6,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
11.0,4.0,44.0,2414.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
20.0,5.0,110.0,2572.0833333333335,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
10.0,3.7,37.0,3490.8333333333335,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
16.0,4.5,72.0,1446.6666666666667,2,2.0,2.0,"nhà ngõ, hẻm",không có sổ,hoàn thiện cơ bản,quận phú nhuận
20.0,4.0,80.0,7395.833333333333,6,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 6
20.0,4.0,79.0,4008.3333333333335,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận tân phú
12.5,4.0,50.0,5741.666666666667,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
11.0,5.2,57.2,2615.0,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
13.2,4.0,52.8,1965.0,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 11
25.0,3.5,91.4,2370.0,5,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
6.0,3.0,18.0,1840.4166666666667,1,1.0,1.0,"nhà ngõ, hẻm",đang chờ sổ,hoàn thiện cơ bản,quận 7
22.0,5.0,122.0,4405.833333333333,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
19.0,5.0,96.0,316.6666666666667,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
16.0,4.0,55.0,4431.666666666667,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
11.0,4.0,44.0,3910.8333333333335,6,3.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 11
23.0,4.0,92.0,2717.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
15.0,4.0,60.0,3263.75,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
20.0,3.5,70.0,5357.083333333333,8,1.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
10.0,3.0,30.0,4430.416666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
7.5,3.5,25.2,4050.8333333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
25.0,5.5,130.0,3942.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
14.4,4.0,57.7,2282.0833333333335,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
5.291502622129181,5.291502622129181,28.0,3497.0833333333335,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
16.0,6.0,86.46,10602.083333333334,6,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
12.0,4.4,52.8,3622.0833333333335,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
6.5,5.0,32.1,5646.25,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 4
14.0,5.0,70.0,4166.666666666667,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
5.656854249492381,5.656854249492381,32.0,2343.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
20.0,4.0,80.0,500.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
20.0,4.5,107.0,2531.25,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
10.0,3.6,35.0,6190.416666666667,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 10
14.0,5.0,70.0,5237.916666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
4.5,4.0,18.0,1733.75,1,1.0,2.0,"nhà ngõ, hẻm",giấy tờ viết tay,hoàn thiện cơ bản,huyện bình chánh
14.0,4.0,56.0,3571.25,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
21.0,3.2,66.4,4330.0,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
15.0,4.0,58.0,6321.666666666667,4,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
7.211102550927978,7.211102550927978,52.0,4487.083333333333,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện nhà bè
15.0,4.0,60.0,5416.666666666667,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
18.0,4.0,72.0,4340.416666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
15.0,4.0,60.0,3611.25,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
30.0,4.0,147.0,3259.5833333333335,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận bình tân
20.0,5.0,100.0,366.6666666666667,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
11.0,4.0,41.6,3155.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
20.0,5.0,100.0,583.3333333333334,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
16.2,4.2,65.0,4359.166666666667,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 7
9.0,4.0,36.0,4745.416666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
10.0,4.0,40.0,2447.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,5.2,50.0,4541.666666666667,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
12.0,4.0,48.0,4062.5,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
5.5,7.0,37.0,6982.083333333333,2,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 11
15.0,4.5,68.0,2604.1666666666665,4,3.0,5.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 10
18.0,4.5,78.0,3312.0833333333335,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
18.5,5.0,95.0,2412.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
14.0,4.5,62.0,3662.5,4,3.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
9.5,4.5,41.0,4928.75,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
20.0,4.0,80.0,3385.4166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
14.0,4.2,54.0,4861.25,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
16.0,4.5,70.0,6250.0,1,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
6.0,3.0,18.0,5555.416666666667,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 3
12.0,5.0,60.0,3472.0833333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.78,5.0,53.9,517.9166666666666,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
16.0,5.0,80.0,1171.6666666666667,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
13.0,4.0,52.0,2788.3333333333335,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
13.5,3.7,48.6,5572.916666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
12.0,4.0,48.0,2447.9166666666665,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
5.0,4.0,20.0,1229.1666666666667,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
7.0,4.0,21.0,3135.0,1,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 7
20.0,10.0,200.0,10000.0,5,4.0,6.0,nhà biệt thự,đã có sổ,,quận gò vấp
18.0,4.0,72.0,7986.25,7,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
10.0,4.0,40.0,3802.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
25.0,4.3,108.0,3391.25,5,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
15.0,4.25,63.7,3368.75,5,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 5
12.0,4.0,48.0,1302.0833333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
18.0,5.0,90.0,370.4166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
8.0,3.0,24.0,4513.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
13.0,4.0,51.3,3857.9166666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
10.0,10.0,100.0,625.0,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
9.0,4.0,36.0,1382.9166666666667,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
4.0,4.0,16.0,8984.166666666666,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
18.0,4.0,72.0,6828.75,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
19.0,5.0,95.0,3815.8333333333335,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện nhà bè
19.0,5.09,91.0,1968.75,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
12.5,4.4,57.0,2668.3333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
15.0,4.0,60.0,3263.75,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
9.0,3.1,28.0,5133.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
30.0,5.0,152.0,1781.6666666666667,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
15.0,7.0,102.0,2410.0,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
15.0,5.0,75.0,8044.583333333333,7,6.0,6.0,nhà biệt thự,đã có sổ,nội thất cao cấp,quận gò vấp
17.5,5.15,91.2,6852.5,6,4.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 4
25.0,12.0,300.0,1205.4166666666667,4,1.0,3.0,nhà biệt thự,đã có sổ,nội thất cao cấp,huyện hóc môn
10.0,5.0,50.0,625.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
8.0,3.0,24.0,1475.8333333333333,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 12
13.0,4.0,52.0,5528.75,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
20.0,5.0,100.0,375.0,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,huyện bình chánh
23.0,4.0,92.0,3487.5,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 12
8.0,5.0,40.0,677.0833333333334,1,1.0,1.0,"nhà ngõ, hẻm",giấy tờ viết tay,nội thất đầy đủ,huyện bình chánh
11.0,4.0,40.0,10312.5,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận phú nhuận
5.0,10.0,47.3,5065.0,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
5.0,3.2,16.0,6979.166666666667,3,4.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
5.477225575051661,5.477225575051661,30.0,5416.666666666667,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
5.0,4.0,20.0,3437.5,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,huyện nhà bè
15.0,4.0,60.0,3263.75,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
5.0,5.0,25.0,3500.0,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
7.0,3.0,21.0,6944.583333333333,3,4.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
13.0,4.8,60.0,4722.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
12.0,4.5,46.0,4057.9166666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
18.0,4.0,72.0,16782.5,6,6.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
5.0,4.5,21.0,5754.166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
18.0,4.1,72.0,7291.666666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
9.0,7.0,63.0,3207.5,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
10.0,3.2,32.0,3906.25,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
6.0,5.0,30.0,5832.083333333333,2,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 4
14.0,4.0,56.0,3482.0833333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
13.0,4.0,47.0,3333.3333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
10.0,4.0,40.0,4114.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
15.0,3.8,57.0,4130.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
4.0,3.0,12.0,7465.416666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
18.4,4.1,72.5,7298.75,5,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
10.0,4.0,40.0,4322.916666666667,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
19.0,3.2,60.0,3680.4166666666665,8,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
16.2,4.0,64.8,7008.75,4,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
15.0,4.0,60.0,4687.5,5,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
7.0,7.0,49.0,2193.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
12.0,4.0,48.0,4322.916666666667,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
19.0,4.0,76.0,6852.916666666667,6,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
20.0,4.0,79.0,2690.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
29.0,4.3,125.0,2833.3333333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
4.69041575982343,4.69041575982343,22.0,4356.25,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
8.0,3.0,24.0,3975.8333333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
12.0,5.0,60.0,3819.5833333333335,5,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
7.0,3.0,19.0,2960.4166666666665,2,2.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 7
4.5,8.5,38.0,6524.166666666667,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận phú nhuận
19.5,7.0,136.5,3602.0833333333335,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
20.0,5.0,100.0,7500.0,7,3.0,5.0,nhà phố liền kề,,,quận gò vấp
8.0,3.2,25.6,3825.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
10.0,5.0,52.0,520.8333333333334,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
15.0,4.0,59.4,2490.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
10.488088481701515,10.488088481701515,110.0,3030.4166666666665,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
15.0,4.0,10.0,2187.5,2,2.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện hóc môn
14.0,4.2,58.0,5387.916666666667,6,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
25.0,5.5,124.0,2822.5,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
19.0,5.0,95.1,1139.1666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
34.0,4.0,135.0,4135.833333333333,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
8.0,3.5,25.0,3983.3333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
12.0,4.0,47.5,3377.0833333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
18.0,3.0,74.0,3547.5,6,2.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
20.0,4.2,84.0,332.5,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
19.0,4.0,76.0,356.25,1,1.0,1.0,"nhà mặt phố, mặt tiền",đang chờ sổ,bàn giao thô,huyện bình chánh
16.0,7.0,110.0,6439.583333333333,7,4.0,7.0,nhà biệt thự,đã có sổ,nội thất cao cấp,quận gò vấp
7.0,3.6,25.1,7719.166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
9.0,3.0,27.0,2006.25,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,huyện nhà bè
16.0,5.0,80.0,1052.0833333333333,4,1.0,4.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
17.5,4.2,76.0,4824.583333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 7
9.0,3.0,27.0,2052.5,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,quận 12
13.0,4.0,52.0,1121.6666666666667,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện bình chánh
20.0,4.0,80.0,442.5,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
14.0,3.5,44.0,5681.666666666667,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 4
9.0,4.0,36.0,3530.0,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
13.0,3.7,47.0,4210.833333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
13.0,4.1,51.1,4403.333333333333,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
10.0,4.0,40.0,3739.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
13.0,4.3,53.0,4952.916666666667,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
13.0,4.0,52.0,1522.5,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện bình chánh
30.0,5.0,140.0,2529.5833333333335,6,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
11.0,5.9,61.0,4645.0,4,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
17.5,4.2,76.5,4738.75,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 7
16.0,4.0,64.0,5794.166666666667,2,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
30.0,5.0,150.0,2319.5833333333335,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
16.0,6.0,96.0,4362.083333333333,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
16.0,4.0,64.0,4752.5,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận bình tân
15.0,4.0,60.0,5277.916666666667,4,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận gò vấp
12.0,6.0,69.2,8851.25,6,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận phú nhuận
12.0,5.0,60.0,5763.75,4,4.0,5.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận 7
16.0,4.0,64.0,4947.916666666667,4,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
10.0,4.0,40.0,4875.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
18.0,5.2,98.0,2508.3333333333335,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
17.0,5.0,85.0,760.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,huyện bình chánh
9.0,4.0,36.0,7523.333333333333,3,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
20.0,5.0,100.0,4791.666666666667,4,3.0,5.0,nhà phố liền kề,đã có sổ,,quận bình tân
18.0,4.0,62.0,4300.833333333333,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
9.0,3.85,28.0,4612.916666666667,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
18.5,4.0,74.0,5567.5,5,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 12
13.0,4.0,52.0,3205.0,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,4.0,40.0,2447.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
