DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",13 m,6.4 m,80 m²,80 m²,140 m²,"- 52,50 triệu/m²",4 phòng,2,4 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Bắc,Hoàn thiện cơ bản,"4,2 tỷ"
"Văn Thân, Phường 8, Quận 6, Tp Hồ Chí Minh",27 m,5.8 m,150 m²,150 m²,,"- 136,67 triệu/m²",1 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"20,5 tỷ"
"86, Đường Trường Chinh, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",16 m,4.3 m,63 m²,63 m²,174 m²,"- 134,92 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,,"8,5 tỷ"
"Cư Xá Phú Lâm B, Phường 13, Quận 6, Tp Hồ Chí Minh",18 m,4 m,68 m²,68 m²,,"- 123,53 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"8,4 tỷ"
"Đường Bình Thới, Phường 10, Quận 11, Tp Hồ Chí Minh",16 m,4 m,60 m²,60 m²,,- 120 triệu/m²,3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,2 tỷ"
"Đường Cư xá Phú Lâm D, Phường 10, Quận 6, Tp Hồ Chí Minh",19 m,4 m,76 m²,76 m²,,"- 110,53 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"8,4 tỷ"
"74, Phường 10, Quận 6, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 138,33 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"8,3 tỷ"
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",9 m,3 m,27 m²,27 m²,,"- 73,70 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,99 tỷ"
"Đường Lê Thị Hoa, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",13 m,3 m,35 m²,35 m²,50 m²,"- 58,57 triệu/m²",1 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,Tây Bắc,,"2,05 tỷ"
"Đường Hàn Hải Nguyên, Phường 9, Quận 11, Tp Hồ Chí Minh",,,28 m²,28 m²,,"- 141,07 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,95 tỷ"
Đường Hương Lộ 2,20 m,4 m,80.9 m²,80.9 m²,80.9 m²,"- 64,28 triệu/m²",3 phòng,2,,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Đông,,"5,2 tỷ"
"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",17 m,3.2 m,55 m²,55 m²,97.2 m²,"- 65,27 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,59 tỷ"
"Đường Bưng Ông Thoàn, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15 m,6 m,90 m²,90 m²,360 m²,"- 98,89 triệu/m²",6 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"8,9 tỷ"
"Đường Trường Chinh, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",16 m,4.3 m,67 m²,67 m²,173 m²,"- 126,12 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"8,45 tỷ"
"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,,"- 73,53 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,5 tỷ
"Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",,,130 m²,130 m²,,- 60 triệu/m²,1 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,8 tỷ"
"Đường Nhất Chi Mai, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",,4 m,47 m²,47 m²,250 m²,"- 238,30 triệu/m²",6 phòng,6,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,"11,2 tỷ"
"Đường Trần Thị Bốc, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 41,25 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Nam,Nội thất cao cấp,"1,65 tỷ"
"Đường Số 3J, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",21 m,4 m,81 m²,81 m²,127 m²,"- 162,96 triệu/m²",2 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,Nội thất đầy đủ,"13,2 tỷ"
"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",6 m,4 m,25 m²,25 m²,50 m²,"- 43,60 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"1,09 tỷ"
"Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,,"- 177,78 triệu/m²",6 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây Nam,Nội thất đầy đủ,"12,8 tỷ"
"Gần Lê Thị Ngay, Nguyễn Thị Trọn , Kênh TW, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,120 m²,"- 17,50 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,,Hoàn thiện cơ bản,"1,05 tỷ"
"1, Đường Bình Giã, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",22 m,4.2 m,81 m²,81 m²,,"- 102,47 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"8,3 tỷ"
"Đường Lê Lợi, Xã Tân Thới Nhì, Huyện Hóc Môn, Tp Hồ Chí Minh",8 m,14 m,112 m²,112 m²,112 m²,"- 43,75 triệu/m²",6 phòng,2,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất cao cấp,"4,9 tỷ"
"Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,4 m,45 m²,45 m²,,"- 154,44 triệu/m²",3 phòng,3,4 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Đông Bắc,Nội thất cao cấp,"6,95 tỷ"
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,,- 75 triệu/m²,4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,25 tỷ"
"Đường Số 8B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,79 m²,"- 82,50 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,3 tỷ"
"Ấp 2, Đường Liên Ấp 6-2, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 38,96 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất cao cấp,"1,87 tỷ"
"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",12.5 m,4 m,50 m²,50 m²,155 m²,- 138 triệu/m²,5 phòng,3,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"6,9 tỷ"
"Đường Huỳnh Thị Mài, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",31 m,11 m,340 m²,340 m²,340 m²,"- 13,24 triệu/m²",3 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,5 tỷ"
"Đường Huỳnh Văn Trí, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",,,80 m²,80 m²,,- 15 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"1,2 tỷ"
"Đường 13A, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",6.5 m,4 m,26 m²,,52 m²,"- 103,46 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,69 tỷ"
"Đường Số 4, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 63,33 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Bắc,Nội thất đầy đủ,"3,8 tỷ"
"Lê Văn Qươi, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",9.5 m,4 m,38 m²,38 m²,76 m²,"- 52,63 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,2 tỷ
"Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh",4 m,4 m,20 m²,20 m²,60 m²,- 26 triệu/m²,2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,520 triệu
"Đường Nguyễn Trọng Tuyển, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 108 triệu/m²,3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,4 tỷ"
"152, Đường Lạc Long Quân, Phường 3, Quận 11, Tp Hồ Chí Minh",7 m,4 m,24 m²,24 m²,78 m²,"- 245,83 triệu/m²",2 phòng,5,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Nam,,"5,9 tỷ"
"Trần Hữu Trang, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh",,4 m,48 m²,,,"- 58,33 triệu/m²",4 phòng,2,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,8 tỷ"
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",31 m,5 m,155 m²,155 m²,156 m²,"- 70,97 triệu/m²",2 phòng,1,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất cao cấp,11 tỷ
"Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",,,84 m²,84 m²,,"- 8,69 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,730 triệu
"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,100 m²,- 139 triệu/m²,1 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"13,9 tỷ"
"Đường Đào Tông Nguyên, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,,"- 61,88 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,98 tỷ"
Đường Bình Thới,16 m,4 m,54 m²,54 m²,186 m²,"- 137,04 triệu/m²",5 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây Bắc,Nội thất cao cấp,"7,4 tỷ"
"Đường Tân Chánh Hiệp 35, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",5.5 m,5 m,27.5 m²,27.5 m²,55 m²,"- 67,27 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,,"1,85 tỷ"
"Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh",,,80 m²,80 m²,,"- 156,25 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",,,"12,5 tỷ"
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",11 m,4 m,46 m²,46 m²,,"- 53,48 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,46 tỷ"
"Hoa Lan, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,64 m²,"- 51,41 triệu/m²",4 phòng,2,4 phòng,Nhà phố liền kề,Đã có sổ,,,Nội thất đầy đủ,"3,29 tỷ"
"Đường Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,6 m,120 m²,120 m²,,"- 258,33 triệu/m²",5 phòng,3,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Nam,Nội thất đầy đủ,31 tỷ
"Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",18 m,8 m,140 m²,140 m²,,"- 128,57 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,18 tỷ
"Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",,,20 m²,20 m²,,"- 154,50 triệu/m²",4 phòng,,5 phòng,Nhà phố liền kề,Đã có sổ,,,,"3,09 tỷ"
"Đường Quang Trung, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,48 m²,"- 53,12 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,Hoàn thiện cơ bản,"2,55 tỷ"
"Đường Tô Hiệu, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,270 m²,"- 111,25 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"8,9 tỷ"
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 66,67 triệu/m²",4 phòng,,3 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,2 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",16 m,4.1 m,69 m²,69 m²,130 m²,"- 68,12 triệu/m²",5 phòng,2,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"4,7 tỷ"
"66, Đường Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",13 m,4.2 m,54.6 m²,54.6 m²,45 m²,"- 126,37 triệu/m²",4 phòng,1,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nát,Đông Nam,Hoàn thiện cơ bản,"6,9 tỷ"
"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 79,69 triệu/m²",3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"5,1 tỷ"
"Đường Tân Hòa Đông, Phường 14, Quận 6, Tp Hồ Chí Minh",11 m,3 m,33 m²,33 m²,,"- 93,94 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,1 tỷ"
"Hẻm 2640 Huỳnh Tấn Phát, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,27 m²,"- 35,42 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nhà nở hậu,,Nội thất đầy đủ,850 triệu
"Hẻm 2640 Huỳnh Tấn Phát, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,27 m²,"- 35,42 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nhà nở hậu,,Nội thất đầy đủ,850 triệu
"1xx, Đường Nguyễn Thị Lắng, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",37 m,7 m,268 m²,268 m²,56 m²,"- 23,88 triệu/m²",1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hiện trạng khác,,,"6,4 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",5 m,4 m,20 m²,20 m²,20 m²,"- 22,25 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,445 triệu
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",13 m,5.2 m,60 m²,60 m²,,"- 71,67 triệu/m²",3 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,3 tỷ"
"Đường Lạc Long Quân, Phường 3, Quận 11, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,,"- 93,33 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,,"2,8 tỷ"
"Đường Sư Vạn Hạnh, Phường 10, Quận 10, Tp Hồ Chí Minh",,,38 m²,38 m²,,"- 126,32 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,8 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,70 m²,70 m²,,"- 48,43 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,39 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",13 m,5.5 m,68 m²,68 m²,,"- 95,44 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"6,49 tỷ"
"Đường Xuân Thới Thượng, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",23 m,5 m,108.9 m²,108.9 m²,108.9 m²,"- 36,73 triệu/m²",6 phòng,1,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Hoàn thiện cơ bản,4 tỷ
"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,173 m²,- 110 triệu/m²,4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất đầy đủ,"8,8 tỷ"
"Đường Tỉnh lộ 7, Xã Phước Thạnh, Huyện Củ Chi, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,150 m²,"- 6,60 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Bàn giao thô,660 triệu
"Đường Phạm Văn Bạch, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",34 m,4.6 m,150 m²,150 m²,289 m²,- 120 triệu/m²,5 phòng,3,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,18 tỷ
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",12 m,3 m,36 m²,36 m²,,"- 80,28 triệu/m²",4 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"2,89 tỷ"
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",31 m,5 m,155 m²,155 m²,156 m²,"- 132,26 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"20,5 tỷ"
"Đường Đặng Công Bỉnh, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,48 m²,"- 6,25 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,300 triệu
"Đường Trần Thị Trọng, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,56 m²,"- 76,79 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"4,3 tỷ"
"Đường Hậu Giang, Phường 12, Quận 6, Tp Hồ Chí Minh",12.3 m,1.75 m,22.6 m²,22.6 m²,52 m²,"- 181,42 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông Nam,,"4,1 tỷ"
"Đường Nguyễn Thị Thảnh, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,90 m²,"- 31,79 triệu/m²",3 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Hiện trạng khác",,Nội thất đầy đủ,"1,78 tỷ"
"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",7 m,3.2 m,23 m²,23 m²,,"- 58,70 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,35 tỷ"
"Đường Đào Tông Nguyên, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,,"- 68,75 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,65 tỷ"
"Đường Tân Chánh Hiệp 34, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",10 m,3.4 m,43 m²,43 m²,43 m²,"- 61,63 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Nam,,"2,65 tỷ"
"Đường Xô Viết Nghệ Tĩnh, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",20 m,3.4 m,54 m²,,,"- 194,44 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,5 tỷ"
"36&NTT, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",,,84 m²,84 m²,,"- 202,26 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"16,99 tỷ"
"Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",,4 m,75 m²,,,- 136 triệu/m²,4 phòng,4,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"10,2 tỷ"
"Hồng Bàng, Phường 1, Quận 11, Tp Hồ Chí Minh",16.5 m,4 m,62 m²,62 m²,62 m²,- 100 triệu/m²,1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,,"6,2 tỷ"
"45/59, Tân Chánh Hiệp 25., Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",5 m,11 m,45 m²,45 m²,179 m²,"- 115,56 triệu/m²",4 phòng,4,4 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Bắc,Nội thất cao cấp,"5,2 tỷ"
"Đường Tỉnh lộ 8, Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",19 m,5 m,96 m²,96 m²,,"- 12,50 triệu/m²",2 phòng,1,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"1,2 tỷ"
"161D/106, Đường Lạc Long Quân, Phường 3, Quận 11, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,- 117 triệu/m²,3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,,"4,68 tỷ"
"Tôn Đản, Phường 4, Quận 4, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 78 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",,,,,"3,9 tỷ"
"Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",18 m,8 m,138 m²,138 m²,138 m²,"- 56,52 triệu/m²",1 phòng,1,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Nam,Nội thất đầy đủ,"7,8 tỷ"
"Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",8 m,4 m,10 m²,10 m²,64 m²,"- 22,50 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,225 triệu
"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",,,70 m²,70 m²,,"- 81,43 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,7 tỷ"
"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",10.6 m,4 m,42 m²,42 m²,96 m²,"- 104,76 triệu/m²",2 phòng,6,2 phòng,"Nhà ngõ, hẻm",Đang chờ sổ,,,,"4,4 tỷ"
"Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",13.5 m,4 m,53 m²,53 m²,,"- 141,51 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,5 tỷ"
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",7 m,3.2 m,22.4 m²,22.4 m²,,- 75 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"1,68 tỷ"
