DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Phùng Thị Chuyện, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,,"- 30,91 triệu/m²",4 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,Hẻm xe hơi,,Nội thất đầy đủ,"1,7 tỷ"
"Đinh Đức Thiện, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,160 m²,"- 10,44 triệu/m²",4 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông Bắc,Hoàn thiện cơ bản,835 triệu
"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,- 100 triệu/m²,3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,4 tỷ
"298, Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,480 m²,"- 162,49 triệu/m²",6 phòng,6,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"12,999 tỷ"
"Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Tp Hồ Chí Minh",18 m,7 m,124 m²,124 m²,124 m²,"- 35,08 triệu/m²",4 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,35 tỷ"
"Đường số 8, Phường Linh Xuân (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",12 m,6 m,72 m²,72 m²,183 m²,"- 78,47 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Bắc,Nội thất cao cấp,"5,65 tỷ"
"Đường Số 47, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,104 m²,"- 54,81 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,,"2,85 tỷ"
"Đường An Phú Đông 3, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",12 m,4.5 m,54 m²,54 m²,,"- 40,56 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,,"2,19 tỷ"
"Tch 34, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",10 m,4.3 m,43 m²,43 m²,61 m²,"- 62,33 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Đông Nam,,"2,68 tỷ"
"Đường số 12, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,,"- 137,14 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,88 tỷ"
"100, Đường Đông Hưng Thuận 2, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",31 m,7.6 m,186 m²,186 m²,288 m²,"- 69,89 triệu/m²",5 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hiện trạng khác,Tây Bắc,Nội thất đầy đủ,13 tỷ
"Đường Tôn Đản, Phường 15, Quận 4, Tp Hồ Chí Minh",15 m,7.3 m,104 m²,104 m²,,"- 77,88 triệu/m²",6 phòng,3,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,"8,1 tỷ"
"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",11 m,7.3 m,81 m²,81 m²,,"- 104,94 triệu/m²",4 phòng,3,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"8,5 tỷ"
"Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,,60 m²,60 m²,,"- 112,50 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,75 tỷ"
"Đường Tạ Ngọc Thảo , Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",15 m,4.2 m,52 m²,52 m²,130 m²,"- 105,19 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"5,47 tỷ"
"Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,,60 m²,60 m²,,"- 112,50 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,75 tỷ"
"Đường Tạ Ngọc Thảo , Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",15 m,4.2 m,52 m²,52 m²,130 m²,"- 105,19 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"5,47 tỷ"
"Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,65 m²,65 m²,,"- 58,15 triệu/m²",5 phòng,1,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,78 tỷ"
"Đường Tô Hiến Thành, Phường 13, Quận 10, Tp Hồ Chí Minh",,,28 m²,28 m²,,"- 191,07 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,35 tỷ"
Đường số 4,10 m,8 m,80 m²,80 m²,120 m²,"- 68,75 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,,"5,5 tỷ"
"Đường Trường Sa, Phường 14, Quận 3, Tp Hồ Chí Minh",22 m,5.3 m,106 m²,106 m²,,"- 235,85 triệu/m²",5 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,,25 tỷ
"Đường Xuân Thới Thượng 9, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,80 m²,"- 37,05 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Đông Nam,Nội thất cao cấp,"1,63 tỷ"
"Đường số 24B, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 121,25 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"9,7 tỷ"
"TCH25, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",15 m,4 m,56 m²,56 m²,145 m²,- 75 triệu/m²,4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,,"4,2 tỷ"
"105/27, Đường Nguyễn Tư Giản, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",35 m,4.1 m,143.5 m²,143.5 m²,120 m²,"- 76,66 triệu/m²",nhiều hơn 10 phòng,2,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà chưa hoàn công",Đông Nam,Nội thất đầy đủ,11 tỷ
"Đường Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh",,,39 m²,39 m²,,"- 81,28 triệu/m²",3 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,17 tỷ"
"Phan Huy Ích, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",40 m,24 m,847 m²,847 m²,,"- 141,68 triệu/m²",nhiều hơn 10 phòng,,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,120 tỷ
"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,76 m²,"- 60,62 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,88 tỷ"
"Đường Số 7 Cư Xá Đô Thành, Phường 4, Quận 3, Tp Hồ Chí Minh",5 m,5.5 m,29 m²,29 m²,,"- 306,90 triệu/m²",4 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,"8,9 tỷ"
"Đường Đoàn Văn Bơ, Phường 14, Quận 4, Tp Hồ Chí Minh",6 m,5 m,30 m²,30 m²,,"- 141,67 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,25 tỷ"
"Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",8 m,3.5 m,28 m²,28 m²,28 m²,"- 27,86 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nhà nở hậu,,Hoàn thiện cơ bản,780 triệu
"Đường số 12, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 93,75 triệu/m²",4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,5 tỷ"
"Đường số 18B, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",14 m,5 m,70 m²,70 m²,140 m²,"- 11,29 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất đầy đủ,790 triệu
"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",16.5 m,4 m,65 m²,65 m²,200 m²,"- 110,77 triệu/m²",4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây Nam,Nội thất đầy đủ,"7,2 tỷ"
"Đường Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh",13.5 m,4 m,54 m²,54 m²,54 m²,"- 32,96 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Nhà nát,Tây Nam,Hoàn thiện cơ bản,"1,78 tỷ"
"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,100 m²,"- 67,50 triệu/m²",2 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất đầy đủ,"4,05 tỷ"
"Đường Số 10, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",4 m,4 m,16 m²,16 m²,25 m²,"- 18,75 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Giấy tờ viết tay,Nhà nát,,Bàn giao thô,300 triệu
"Hòa Hảo, Phường 5, Quận 10, Tp Hồ Chí Minh",15.75 m,4 m,63 m²,63 m²,63 m²,"- 61,11 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"3,85 tỷ"
"Đường Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",14.15 m,4 m,56.5 m²,56.5 m²,128.8 m²,"- 84,07 triệu/m²",3 phòng,3,4 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Tây Nam,Hoàn thiện cơ bản,"4,75 tỷ"
"Đường Số 20, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,124 m²,"- 103,75 triệu/m²",3 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"4,98 tỷ"
"Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh",,,13.2 m²,13.2 m²,,"- 147,73 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hiện trạng khác",,,"1,95 tỷ"
"Đường Hiệp Thành 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,191.9 m²,- 77 triệu/m²,4 phòng,2,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Tây Bắc,Nội thất cao cấp,"7,7 tỷ"
"15, Nguyễn Thị Thử, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",18 m,5 m,85 m²,85 m²,170 m²,"- 38,24 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,25 tỷ"
"Đường Hiệp Thành 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,64 m²,"- 60,94 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đang chờ sổ,Nhà nở hậu,Tây,Nội thất cao cấp,"1,95 tỷ"
"Đường Bình Long, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",17.5 m,4 m,70 m²,70 m²,132 m²,"- 88,57 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,2 tỷ"
"Hẻm 218 Bùi Văn Ngữ, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",8 m,3.5 m,28 m²,28 m²,84 m²,"- 67,14 triệu/m²",4 phòng,2,3 phòng,Nhà phố liền kề,Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất đầy đủ,"1,88 tỷ"
"Đường Lê Tuấn Mậu, Phường 13, Quận 6, Tp Hồ Chí Minh",17 m,5 m,82 m²,82 m²,268 m²,"- 160,98 triệu/m²",5 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"13,2 tỷ"
"Ta 20, Phường Thới An, Quận 12, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,48 m²,"- 56,25 triệu/m²",2 phòng,1,2 phòng,Nhà phố liền kề,Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà nở hậu",Nam,Nội thất đầy đủ,"1,35 tỷ"
"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",9.5 m,3.2 m,28 m²,28 m²,59 m²,"- 158,93 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,45 tỷ"
"Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",16 m,3.5 m,56 m²,56 m²,100 m²,"- 82,14 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,6 tỷ"
"Đường Trần Hưng Đạo, Phường 7, Quận 5, Tp Hồ Chí Minh",20 m,4.15 m,84 m²,84 m²,500 m²,"- 369,05 triệu/m²",8 phòng,6,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,Nội thất đầy đủ,31 tỷ
"Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,400 m²,- 180 triệu/m²,7 phòng,,,Nhà phố liền kề,Đã có sổ,,,,18 tỷ
"41, Đường Hoàng Văn Hợp, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",,4.5 m,32 m²,32 m²,100 m²,"- 181,25 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"5,8 tỷ"
"Cư xá Phú Lâm D, Phường 10, Quận 6, Tp Hồ Chí Minh",17 m,9 m,145 m²,145 m²,,"- 120,69 triệu/m²",5 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Nam,,"17,5 tỷ"
"An Dương Vương Q6, Phường 13, Quận 6, Tp Hồ Chí Minh",13 m,2.5 m,31 m²,31 m²,60 m²,"- 96,13 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,98 tỷ"
"Đường Giao Thông Hào Ấp 3, Xã Tân Quý Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,72 m²,"- 16,67 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Giấy tờ viết tay,Hẻm xe hơi,,,"1,2 tỷ"
"Hiệp Thành 33, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,310.1 m²,- 75 triệu/m²,6 phòng,5,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông Nam,Nội thất cao cấp,"7,5 tỷ"
"Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,80 m²,"- 37,92 triệu/m²",2 phòng,,,Nhà phố liền kề,Sổ chung / công chứng vi bằng,Hẻm xe hơi,,,910 triệu
"Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",9 m,6.5 m,58.5 m²,58.5 m²,58.5 m²,"- 88,89 triệu/m²",4 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,"5,2 tỷ"
"Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",19 m,5 m,95 m²,95 m²,95 m²,"- 7,26 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,690 triệu
"Đường Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh",13 m,4.6 m,60.2 m²,60.2 m²,340 m²,"- 340,53 triệu/m²",6 phòng,7,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,Nội thất đầy đủ,"20,5 tỷ"
"Đường Lê Hồng Phong, Phường 1, Quận 10, Tp Hồ Chí Minh",3.3 m,8.3 m,26 m²,26 m²,,"- 257,69 triệu/m²",3 phòng,4,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,7 tỷ"
"Hiệp Thành 07( Hẻm 551), Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",10 m,3.2 m,32 m²,32 m²,64 m²,"- 48,75 triệu/m²",2 phòng,1,2 phòng,Nhà phố liền kề,Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà nở hậu",Tây,Hoàn thiện cơ bản,"1,56 tỷ"
"Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh",18 m,3.5 m,62 m²,62 m²,250 m²,"- 272,58 triệu/m²",5 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"16,9 tỷ"
"Thạnh Lộc 28, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",75 m,17 m,202 m²,202 m²,1275 m²,"- 39,11 triệu/m²",1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,9 tỷ"
"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",16 m,8 m,122.6 m²,122.6 m²,443 m²,"- 146,82 triệu/m²",4 phòng,1,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây Nam,Nội thất đầy đủ,18 tỷ
"Đường Nguyễn Tiểu La, Phường 8, Quận 10, Tp Hồ Chí Minh",,,35 m²,35 m²,120 m²,"- 165,71 triệu/m²",3 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"5,8 tỷ"
"Đường Quốc lộ 1, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",26 m,11 m,282.7 m²,282.7 m²,500 m²,"- 31,84 triệu/m²",5 phòng,1,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Nhà nở hậu,Nhà dính quy hoạch / lộ giới",,Nội thất đầy đủ,9 tỷ
"Hồng Bàng, Phường 16, Quận 11, Tp Hồ Chí Minh",20 m,12 m,230 m²,230 m²,850 m²,"- 178,26 triệu/m²",3 phòng,4,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,41 tỷ
Đường Đình Tân Khai,,,144 m²,144 m²,,"- 81,94 triệu/m²",1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,,"11,8 tỷ"
"Đinh Đức Thiện, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,80 m²,"- 24,44 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"1,955 tỷ"
"đề thám, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",11 m,4.85 m,52 m²,52 m²,260 m²,"- 557,69 triệu/m²",4 phòng,5,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông Bắc,Nội thất đầy đủ,29 tỷ
"Đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh",10.2 m,4.1 m,41.82 m²,41.82 m²,,"- 86,08 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,6 tỷ"
"Đường Trần Hữu Trang, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",8 m,3.5 m,32 m²,32 m²,88.7 m²,"- 170,31 triệu/m²",3 phòng,4,,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",Tây Nam,,"5,45 tỷ"
"Đường Nguyễn Thị Tú, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3.5 m,25 m²,25 m²,50 m²,- 64 triệu/m²,2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,,Hoàn thiện cơ bản,"1,6 tỷ"
"Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,452 m²,452 m²,96 m²,- 35 triệu/m²,3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu,Nhà chưa hoàn công",,Hoàn thiện cơ bản,"15,82 tỷ"
"29 Tên Lửa , Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,240 m²,"- 83,82 triệu/m²",5 phòng,4,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,7 tỷ"
"Đường Võ Thị Phải, Phường Thới An, Quận 12, Tp Hồ Chí Minh",30 m,10 m,300 m²,300 m²,500 m²,- 35 triệu/m²,3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,5 tỷ"
"Đường Huỳnh Văn Nghệ, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",12.25 m,4 m,48.9 m²,48.9 m²,,"- 48,06 triệu/m²",4 phòng,3,4 phòng,Nhà phố liền kề,Đã có sổ,,,Nội thất đầy đủ,"2,35 tỷ"
"Đường Vườn Chuối, Phường 4, Quận 3, Tp Hồ Chí Minh",9 m,3 m,27 m²,27 m²,,"- 101,85 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hiện trạng khác,Nhà nát",,,"2,75 tỷ"
"Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh",12.3 m,4.2 m,52 m²,52 m²,,"- 78,27 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,07 tỷ"
"Mã Lò, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4.5 m,60 m²,60 m²,240 m²,- 95 triệu/m²,5 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"5,7 tỷ"
"Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",9 m,4 m,32 m²,32 m²,32 m²,"- 115,62 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,7 tỷ"
"Đường Vĩnh Khánh, Phường 9, Quận 4, Tp Hồ Chí Minh",10 m,2 m,20 m²,20 m²,40 m²,- 215 triệu/m²,2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,"4,3 tỷ"
"1959, Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,48 m²,"- 47,92 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"1,15 tỷ"
"Đường Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,80 m²,"- 6,88 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,550 triệu
"Đường Lê Hồng Phong, Phường 1, Quận 10, Tp Hồ Chí Minh",8 m,4.2 m,34 m²,34 m²,69 m²,"- 164,71 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"5,6 tỷ"
"An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh",12 m,5 m,52 m²,52 m²,250 m²,"- 130,77 triệu/m²",5 phòng,5,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"6,8 tỷ"
"Đường Số 21, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",19 m,3.5 m,61 m²,61 m²,,"- 124,59 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,"7,6 tỷ"
"Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",14 m,4 m,58.8 m²,58.8 m²,205.5 m²,"- 272,11 triệu/m²",6 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,16 tỷ
"Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,10 m,200 m²,200 m²,280 m²,- 75 triệu/m²,4 phòng,3,5 phòng,Nhà biệt thự,Đã có sổ,,Đông Bắc,Nội thất cao cấp,15 tỷ
