DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Nguyễn Văn Đậu, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",16 m,3.5 m,60 m²,60 m²,120 m²,- 75 triệu/m²,3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi,Nhà nát",,Hoàn thiện cơ bản,"4,5 tỷ"
"Đường Dương Công Khi, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",5 m,2 m,10 m²,10 m²,,"- 38,50 triệu/m²",4 phòng,1,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,385 triệu
"496/46 Dương Quảng Hàm phường 6 gò vấp , Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",16.5 m,4.2 m,69 m²,69 m²,240 m²,"- 155,07 triệu/m²",5 phòng,3,5 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Tây Nam,Nội thất cao cấp,"10,7 tỷ"
,,,,,,,,,,,,,,,
"Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",9 m,4 m,35 m²,35 m²,75 m²,"- 102,86 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,6 tỷ"
"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,288 m²,"- 97,22 triệu/m²",5 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,7 tỷ
"Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",15 m,4.3 m,64.5 m²,64.5 m²,177 m²,"- 54,26 triệu/m²",4 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Nam,Hoàn thiện cơ bản,"3,5 tỷ"
"Đường Văn Cao, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",17 m,12 m,200 m²,200 m²,,"- 112,50 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"22,5 tỷ"
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",,,26 m²,26 m²,,"- 111,54 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,9 tỷ"
"2, Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",16.5 m,4.1 m,67 m²,67 m²,220 m²,"- 103,73 triệu/m²",4 phòng,5,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,95 tỷ"
"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,6 m,70 m²,70 m²,,"- 92,86 triệu/m²",3 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"6,5 tỷ"
"Đường Quang Trung, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",15.5 m,4.05 m,62 m²,62 m²,240 m²,"- 222,58 triệu/m²",4 phòng,5,6 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất cao cấp,"13,8 tỷ"
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,,49 m²,49 m²,,"- 162,24 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"7,95 tỷ"
"Thạnh xuân 22, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,104 m²,"- 40,19 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"2,09 tỷ"
Huỳnh Tấn Phát,34 m,5 m,168 m²,168 m²,168 m²,"- 175,60 triệu/m²",nhiều hơn 10 phòng,,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"29,5 tỷ"
"Đường Số 20, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 35,16 triệu/m²",4 phòng,,,Nhà phố liền kề,Đã có sổ,,,,"2,25 tỷ"
"Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4.2 m,84 m²,84 m²,,"- 142,86 triệu/m²",5 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,12 tỷ
"Lê Văn Duyệt, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh",,,11 m²,11 m²,,"- 113,64 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,25 tỷ"
"Đường Lê Quang Định, Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh",20 m,5 m,94 m²,94 m²,,"- 201,06 triệu/m²",4 phòng,3,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Bàn giao thô,"18,9 tỷ"
"Đường Nguyễn Khuyến, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",12 m,4.4 m,54 m²,54 m²,,"- 118,52 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,"6,4 tỷ"
"LUỸ BÁN BÍCH, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",,,10 m²,10 m²,,- 126 triệu/m²,3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,26 tỷ"
"Đường Phạm Thế Hiển, Phường 4, Quận 8, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,88 m²,"- 62,50 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,75 tỷ"
"Đường Bàu Cát 8, Phường 11, Quận Tân Bình, Tp Hồ Chí Minh",,5 m,58 m²,58 m²,,"- 155,17 triệu/m²",3 phòng,5,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,9 tỷ
"Đường Cao Thị Chính, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,520 m,100 m²,100 m²,,- 135 triệu/m²,5 phòng,4,5 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"13,5 tỷ"
"Đường số 48, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,44 m²,44 m²,,"- 36,36 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,,"1,6 tỷ"
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,- 52 triệu/m²,4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất đầy đủ,"2,08 tỷ"
"Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",16 m,6.06 m,106 m²,106 m²,,- 75 triệu/m²,4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,95 tỷ"
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",,,75 m²,75 m²,,"- 166,67 triệu/m²",5 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"12,5 tỷ"
"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",,4 m,20 m²,,,- 115 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,3 tỷ"
"Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",,,60 m²,60 m²,,"- 131,67 triệu/m²",7 phòng,4,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất cao cấp,"7,9 tỷ"
Quốc lộ 13,15 m,5.33 m,82 m²,82 m²,300 m²,"- 79,27 triệu/m²",4 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"6,5 tỷ"
"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",22 m,5.5 m,120 m²,120 m²,,"- 90,83 triệu/m²",nhiều hơn 10 phòng,4,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"10,9 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4.7 m,62 m²,62 m²,188 m²,"- 67,74 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"4,2 tỷ"
"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",,,29 m²,29 m²,,"- 153,45 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,"4,45 tỷ"
"Đường Lê Hồng Phong, Phường 3, Quận 5, Tp Hồ Chí Minh",,4.2 m,42 m²,42 m²,,"- 119,05 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,5 tỷ
"Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",7 m,5 m,35 m²,35 m²,100 m²,- 220 triệu/m²,3 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"7,7 tỷ"
"177/57, Liên Khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",13 m,8 m,104 m²,104 m²,338.3 m²,"- 60,10 triệu/m²",nhiều hơn 10 phòng,4,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Nội thất đầy đủ,"6,25 tỷ"
"Đường Phú Thuận, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 168,75 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"13,5 tỷ"
"348/2D, Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",,,120.2 m²,120.2 m²,,"- 128,95 triệu/m²",nhiều hơn 10 phòng,4,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất đầy đủ,"15,5 tỷ"
"189, Đường Đặng Văn Bi, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",18 m,4 m,73 m²,73 m²,,"- 65,75 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,8 tỷ"
"HT 06, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",,,74 m²,74 m²,,"- 58,11 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"4,3 tỷ"
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",11.5 m,4.5 m,51 m²,51 m²,86 m²,"- 85,29 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,35 tỷ"
"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,,52 m²,52 m²,,"- 88,08 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,58 tỷ"
"Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",14 m,3.2 m,45 m²,45 m²,45 m²,"- 110,67 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất đầy đủ,"4,98 tỷ"
"Đường Lã Xuân Oai, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",11 m,5 m,50 m²,50 m²,50 m²,- 113 triệu/m²,3 phòng,3,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"5,65 tỷ"
"Phan Văn Trị, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",13 m,5 m,12.8 m²,12.8 m²,,"- 97,50 triệu/m²",3 phòng,1,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"1,248 tỷ"
"Đường Thới An 35, Phường Thới An, Quận 12, Tp Hồ Chí Minh",9.5 m,5.5 m,50 m²,50 m²,150 m²,- 97 triệu/m²,4 phòng,2,3 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,,"4,85 tỷ"
"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",12.5 m,4 m,50 m²,50 m²,,- 97 triệu/m²,3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,85 tỷ"
"Đường Nguyễn Tri Phương, Phường 4, Quận 10, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 116 triệu/m²,3 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,8 tỷ"
"Đường số 75, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,,135 m²,135 m²,,"- 191,85 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"25,9 tỷ"
"239/10, Đường Bà Hom, Phường 13, Quận 6, Tp Hồ Chí Minh",9 m,5 m,41 m²,41 m²,41 m²,"- 137,80 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,65 tỷ"
"255/9, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",7 m,3.2 m,22.4 m²,22.4 m²,55 m²,"- 66,96 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,Hoàn thiện cơ bản,"1,5 tỷ"
"Đường Lê Lợi, Phường 4, Quận Gò Vấp, Tp Hồ Chí Minh",7 m,4.3 m,29 m²,29 m²,54 m²,"- 120,69 triệu/m²",2 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,5 tỷ"
"Lê Văn Sĩ, Phường 13, Quận 3, Tp Hồ Chí Minh",17 m,4 m,71 m²,71 m²,180 m²,"- 119,72 triệu/m²",5 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Nội thất cao cấp,"8,5 tỷ"
"438/10, Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",14 m,4 m,55 m²,55 m²,55 m²,- 116 triệu/m²,4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"6,38 tỷ"
"Đường số 4, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,46 m²,46 m²,,"- 93,48 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,3 tỷ"
"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",13 m,4.52 m,58.76 m²,58.76 m²,117.52 m²,"- 66,71 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,,"3,92 tỷ"
"Đường Hồ Văn Long, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,43 m²,43 m²,,"- 74,42 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,2 tỷ"
"Đường Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",7.5 m,3.3 m,25 m²,25 m²,,- 184 triệu/m²,3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,6 tỷ"
"Đường C1, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",51 m,5.7 m,216 m²,216 m²,345 m²,"- 83,33 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,18 tỷ
"Đường Phan Huy ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",19 m,4 m,76 m²,76 m²,,"- 78,95 triệu/m²",3 phòng,2,,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,6 tỷ
"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,160 m²,"- 9,94 triệu/m²",3 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,795 triệu
"Đường Trần Thái Tông, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,,81 m²,81 m²,,"- 92,59 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,5 tỷ"
"Đường Ðiện Biên Phủ, Phường 11, Quận 3, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,,"- 120,83 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,9 tỷ"
"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh",9.5 m,4.3 m,40 m²,40 m²,,- 125 triệu/m²,4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,5 tỷ
"Đường Tây Hòa, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",18.5 m,8 m,147 m²,147 m²,206 m²,"- 44,56 triệu/m²",6 phòng,2,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"6,55 tỷ"
"Nguyễn Tư giản, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",17 m,3 m,53.8 m²,53.8 m²,76.8 m²,"- 107,81 triệu/m²",1 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà tóp hậu,,Hoàn thiện cơ bản,"5,8 tỷ"
"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",14 m,5 m,70 m²,70 m²,120 m²,"- 67,86 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,75 tỷ"
"Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",,,45 m²,45 m²,,"- 88,89 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,4 tỷ
"Đường Dương Đình Hội, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,100 m²,"- 66,63 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,998 tỷ"
"Đường Số 49, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 76,79 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,3 tỷ"
"Hoàng Hoa Thám , Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 90 triệu/m²,4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,5 tỷ"
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",15.5 m,4 m,62 m²,62 m²,,"- 98,39 triệu/m²",4 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"6,1 tỷ"
"Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",11.5 m,4.4 m,53 m²,53 m²,,"- 66,04 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,5 tỷ"
"Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",26 m,4 m,100 m²,100 m²,106 m²,- 19 triệu/m²,1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,9 tỷ"
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",17 m,4 m,72 m²,72 m²,,"- 68,06 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,9 tỷ"
"Đường Hậu Giang, Phường 6, Quận 6, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,110 m²,"- 19,64 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,08 tỷ"
"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,,40 m²,40 m²,40 m²,"- 36,25 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Đông,Hoàn thiện cơ bản,"1,45 tỷ"
"Đường Trường Chinh, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,,47 m²,47 m²,,"- 105,96 triệu/m²",3 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,98 tỷ"
"Đường Nguyễn Duy Trinh, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,4.5 m,56 m²,56 m²,56 m²,"- 82,14 triệu/m²",3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,6 tỷ"
"Đường Lâm Văn Bền, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",,,15 m²,15 m²,,"- 86,67 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,3 tỷ"
"Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",,,86 m²,86 m²,,"- 162,79 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,14 tỷ
"Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",,5 m,56 m²,56 m²,,- 75 triệu/m²,4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,2 tỷ"
"Đường Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,3.2 m,38.4 m²,38.4 m²,,"- 80,73 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,1 tỷ"
"Đường Kênh Tân Hóa, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",15.5 m,3.6 m,55 m²,55 m²,80 m²,"- 96,36 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu,Hiện trạng khác",,,"5,3 tỷ"
"Đường Huỳnh Văn Trí, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",21 m,5 m,105 m²,105 m²,105 m²,"- 6,29 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,660 triệu
"78A, nguyễn phúc nguyên, Phường 9, Quận 3, Tp Hồ Chí Minh",6 m,5 m,30 m²,30 m²,150 m²,"- 376,67 triệu/m²",5 phòng,5,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây,,"11,3 tỷ"
"Lê Trọng Tấn , Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",5.3 m,5 m,24 m²,24 m²,48 m²,"- 97,08 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,33 tỷ"
"Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,,"- 81,82 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông,,"4,5 tỷ"
"Đường Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,100 m²,- 7 triệu/m²,3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,700 triệu
Quang Trung,18 m,3.5 m,60 m²,60 m²,60 m²,"- 108,33 triệu/m²",3 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,5 tỷ"
"Đường 1A, Xã Vĩnh Lộc B, Huyện Bình Chánh, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 41,25 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,,,"1,65 tỷ"
"Đường 18B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 130 triệu/m²,5 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,5 tỷ"
"Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",21 m,3.7 m,75 m²,75 m²,,"- 65,33 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"4,9 tỷ"
