DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,- 100 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,8 tỷ"
"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,4 m,47 m²,47 m²,80 m²,"- 103,19 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất cao cấp,"4,85 tỷ"
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",15 m,3.8 m,57 m²,57 m²,90 m²,"- 101,75 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"5,8 tỷ"
"1, Đường Hiệp Bình, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",18 m,4 m,77 m²,77 m²,200 m²,"- 110,39 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Nam,Nội thất cao cấp,"8,5 tỷ"
"1, Đường Hiệp Bình, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",18 m,4 m,77 m²,77 m²,200 m²,"- 110,39 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Nam,Nội thất cao cấp,"8,5 tỷ"
"Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",15 m,3.1 m,46 m²,46 m²,51 m²,"- 138,04 triệu/m²",3 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"6,35 tỷ"
"Đường Lê Văn Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",,,64 m²,64 m²,,"- 89,06 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"5,7 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,170 m²,"- 96,88 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,65 tỷ"
"Đường số 75, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",20 m,12 m,240 m²,240 m²,300 m²,"- 149,58 triệu/m²",4 phòng,,,Nhà biệt thự,Đã có sổ,,,,"35,9 tỷ"
"Đường Âu Cơ, Phường 14, Quận 11, Tp Hồ Chí Minh",,,37 m²,37 m²,,"- 78,38 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Không có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"2,9 tỷ"
"293-293b, Trần Hựng Đạo, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",7 m,10 m,75 m²,75 m²,,"- 866,67 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,65 tỷ
"Đường Kha Vạn Cân, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",19 m,8 m,152 m²,152 m²,,"- 144,74 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,22 tỷ
"Đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,,"- 55,88 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,8 tỷ"
"Nguyễn Oanh, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",,,120 m²,120 m²,,"- 106,67 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"12,8 tỷ"
"Đường Số 15, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",,4 m,67 m²,67 m²,,"- 211,94 triệu/m²",2 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"14,2 tỷ"
"trần văn khánh, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,,49 m²,49 m²,,"- 114,29 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,6 tỷ"
"Đường Số 23, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",18 m,4.3 m,75 m²,75 m²,,"- 158,67 triệu/m²",3 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"11,9 tỷ"
"Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",,,78 m²,78 m²,,"- 97,44 triệu/m²",5 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,6 tỷ"
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",13 m,4.3 m,53 m²,53 m²,53 m²,"- 101,70 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,39 tỷ"
"Đường Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",13 m,4 m,49 m²,49 m²,80 m²,"- 263,27 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"12,9 tỷ"
"Đường Tân Hiệp 24, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",10 m,4 m,39 m²,39 m²,39 m²,"- 18,46 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Đất chưa chuyển thổ,Hẻm xe hơi",,Hoàn thiện cơ bản,720 triệu
"Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,132 m²,"- 202,78 triệu/m²",3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,3 tỷ"
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 87,29 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,19 tỷ"
"Đường Phạm Văn Chiêu, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",,,59 m²,59 m²,,"- 127,12 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,5 tỷ"
"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",14 m,3.2 m,43 m²,43 m²,,"- 113,95 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,9 tỷ"
"Đường Huỳnh Thị Mài, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",19 m,4 m,74 m²,74 m²,74 m²,"- 39,19 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Hoàn thiện cơ bản,"2,9 tỷ"
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",,,48 m²,48 m²,,"- 91,46 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,39 tỷ"
"Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,240 m²,"- 86,25 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,,"6,9 tỷ"
"Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 120 triệu/m²,4 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,6 tỷ
"Đường Cây Bàng, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",18.68 m,5 m,93.4 m²,93.4 m²,,"- 9,64 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,900 triệu
"Đường Tôn Đản, Phường 8, Quận 4, Tp Hồ Chí Minh",3 m,5.6 m,15.5 m²,15.5 m²,31 m²,"- 112,90 triệu/m²",1 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,75 tỷ"
"Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",16 m,4 m,62 m²,62 m²,,"- 69,35 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,3 tỷ"
"Đường Số 16, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,130 m²,130 m²,,"- 84,62 triệu/m²",10 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,11 tỷ
"Đường Nguyễn Văn Khối, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 132,69 triệu/m²",3 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,9 tỷ"
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,,"- 80,88 triệu/m²",4 phòng,4,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"5,5 tỷ"
"Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",7 m,3.2 m,23 m²,23 m²,46 m²,"- 63,04 triệu/m²",2 phòng,2,2 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,45 tỷ"
"Đường Bảy Hiền, Phường 11, Quận Tân Bình, Tp Hồ Chí Minh",20 m,5 m,98.5 m²,98.5 m²,196.6 m²,"- 233,50 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nát,Đông Nam,,23 tỷ
"Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",5.5 m,4 m,24 m²,24 m²,72 m²,"- 68,75 triệu/m²",2 phòng,3,3 phòng,Nhà phố liền kề,Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Nội thất cao cấp,"1,65 tỷ"
"lê đức thọ, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",22 m,8 m,176 m²,176 m²,600 m²,"- 215,91 triệu/m²",10 phòng,5,6 phòng,Nhà biệt thự,Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,38 tỷ
"Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",6.8 m,2.73 m,18.4 m²,18.4 m²,44.7 m²,"- 192,94 triệu/m²",2 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"3,55 tỷ"
"Đường Thới An 15, Phường Thới An, Quận 12, Tp Hồ Chí Minh",8.5 m,3.3 m,26 m²,26 m²,,"- 71,54 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,Tây,,"1,86 tỷ"
"Tân Chánh Hiệp 36, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",17 m,4 m,69.5 m²,69.5 m²,162 m²,"- 77,70 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây Bắc,,"5,4 tỷ"
"351, Vòng xoay Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh",10 m,4 m,35 m²,35 m²,100 m²,"- 122,86 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,3 tỷ"
"Đường Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh",45 m,9 m,590 m²,590 m²,590 m²,"- 88,14 triệu/m²",3 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Tây,,52 tỷ
"Đường Lưu Hữu Phước, Phường 15, Quận 8, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,72 m²,"- 46,94 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Giấy tờ viết tay,Hiện trạng khác,,,"1,69 tỷ"
"Đường Nguyễn Thị Xinh, Phường Thới An, Quận 12, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,57 m²,"- 60,83 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Nam,,"3,65 tỷ"
"Đường Tân Hiệp 6, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",,,30 m²,30 m²,,"- 24,53 triệu/m²",3 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nát,,Hoàn thiện cơ bản,736 triệu
"Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",23 m,6.6 m,155 m²,155 m²,155 m²,"- 106,45 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"16,5 tỷ"
"Trương Thị Hoa ( TTH07), Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",12 m,3.5 m,36 m²,36 m²,,"- 92,50 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,33 tỷ"
"Đường Đông Hưng Thuận 2, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",21 m,4 m,83 m²,,83 m²,"- 87,95 triệu/m²",3 phòng,1,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,3 tỷ"
"Thới an 15, Phường Thới An, Quận 12, Tp Hồ Chí Minh",18 m,5 m,83 m²,83 m²,,"- 65,06 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",,Hẻm xe hơi,Đông,,"5,4 tỷ"
"Đường Cô Giang, Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",6 m,2.7 m,16 m²,16 m²,,"- 178,12 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"2,85 tỷ"
"Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",15 m,6 m,94 m²,94 m²,415 m²,"- 109,04 triệu/m²",5 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"10,25 tỷ"
"Đường Bùi Thanh Khiết, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,140 m²,"- 11,11 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,800 triệu
"Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",15 m,3.2 m,50 m²,50 m²,,- 127 triệu/m²,3 phòng,1,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,35 tỷ"
"Đường Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",7 m,4.7 m,35 m²,35 m²,139 m²,"- 202,86 triệu/m²",3 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"7,1 tỷ"
"Nguyễn Thị Kiêu, Phường Thới An, Quận 12, Tp Hồ Chí Minh",25 m,4 m,100 m²,,,- 110 triệu/m²,nhiều hơn 10 phòng,4,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",,,Nam,,11 tỷ
"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Tp Hồ Chí Minh",,5.25 m,56 m²,,,"- 157,14 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"8,8 tỷ"
"Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",11 m,4 m,47 m²,47 m²,95 m²,"- 25,32 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"1,19 tỷ"
"Hẻm 85 Đường Cây Cám, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 76,88 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"3,69 tỷ"
"Đường Lê Thiệt, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",9 m,4 m,37 m²,37 m²,120 m²,"- 148,65 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"5,5 tỷ"
"Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",50 m,12 m,720 m²,720 m²,720 m²,"- 44,44 triệu/m²",4 phòng,1,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Nhà nở hậu,Nhà dính quy hoạch / lộ giới",,Nội thất đầy đủ,32 tỷ
"26/55, Đường Bình Long, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,48 m²,"- 91,67 triệu/m²",2 phòng,22,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,2 tỷ"
"Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",,,40 m²,40 m²,,"- 157,50 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,3 tỷ"
"Đường Bàu Cát, Phường 11, Quận Tân Bình, Tp Hồ Chí Minh",13 m,3.85 m,52 m²,52 m²,100 m²,"- 92,12 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"4,79 tỷ"
"Đường Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 198,75 triệu/m²",5 phòng,4,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"15,9 tỷ"
"Hẻm 12 Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",10 m,4 m,45 m²,45 m²,90 m²,"- 24,89 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"1,12 tỷ"
"Đường Nguyễn Thị Huê, Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,,"- 47,92 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Đông Bắc,,"1,15 tỷ"
"Đường Nguyễn Trường Tộ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,60 m²,- 75 triệu/m²,3 phòng,1,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"4,5 tỷ"
"Tân Mỹ, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",,,60 m²,60 m²,,- 110 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,6 tỷ"
"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,60 m²,"- 51,47 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"3,5 tỷ"
"Đường Phú Định, Phường 16, Quận 8, Tp Hồ Chí Minh",14 m,4.5 m,63 m²,63 m²,148 m²,"- 71,43 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Hoàn thiện cơ bản,"4,5 tỷ"
"Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",17 m,4 m,70 m²,70 m²,120 m²,"- 66,43 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"4,65 tỷ"
"tống văn trân , Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",11.6 m,5 m,58 m²,58 m²,58 m²,"- 87,93 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,1 tỷ"
"14*, Đường số 26, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,133 m²,- 140 triệu/m²,6 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"11,2 tỷ"
"Đường Phan Huy Thực, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",18 m,4 m,70 m²,70 m²,360 m²,"- 157,14 triệu/m²",5 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,11 tỷ
"Số 18, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,105 m²,105 m²,,"- 104,76 triệu/m²",1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,,11 tỷ
"Đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,3.88 m,43 m²,43 m²,,"- 75,58 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,25 tỷ"
"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",9.5 m,3.2 m,28 m²,28 m²,59 m²,"- 158,93 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,45 tỷ"
"220/54, Đường Âu Cơ, Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",12 m,3.9 m,40 m²,,40 m²,"- 137,50 triệu/m²",1 phòng,1,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,5 tỷ"
"15, Nguyễn Thị Thử, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",18 m,5 m,85 m²,85 m²,170 m²,"- 38,24 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,25 tỷ"
"Hẻm 30 Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,5.3 m,56 m²,56 m²,112 m²,"- 107,14 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,6 tỷ
"Đường Vĩnh Viễn, Phường 4, Quận 10, Tp Hồ Chí Minh",,,32 m²,,,"- 468,75 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Bắc,Nội thất đầy đủ,15 tỷ
"../, Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",11 m,4.5 m,50 m²,50 m²,50 m²,- 130 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"6,5 tỷ"
"Đường Tân Thành, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",5 m,5 m,25 m²,,,- 128 triệu/m²,3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,,"3,2 tỷ"
"Đường Lê Đức Thọ, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",,,74 m²,74 m²,,"- 85,14 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,3 tỷ"
"Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 151,92 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,9 tỷ"
"9A Đường TX 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",19 m,5 m,95 m²,95 m²,205 m²,"- 118,95 triệu/m²",4 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,,Bàn giao thô,"11,3 tỷ"
"Đường số 14, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,120 m²,- 108 triệu/m²,2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"6,48 tỷ"
"Đường Quốc lộ 1, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",16 m,4 m,63 m²,63 m²,,"- 47,62 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,3 tỷ
"Đường số 16, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",25 m,6 m,150 m²,150 m²,750 m²,"- 113,33 triệu/m²",6 phòng,5,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hiện trạng khác,Đông,,17 tỷ
"Đường Đình Nghi Xuân, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,,110 m²,110 m²,,"- 70,91 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"7,8 tỷ"
"../, Lê Quang Định Phường 11, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",14 m,6 m,80 m²,80 m²,228 m²,"- 143,75 triệu/m²",5 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"11,5 tỷ"
