DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Bạch Đằng, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",6.4 m,3 m,19 m²,19 m²,13 m²,"- 136,84 triệu/m²",3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,6 tỷ"
"Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,300 m²,"- 177,78 triệu/m²",nhiều hơn 10 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"12,8 tỷ"
"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,45 m²,45 m²,,"- 76,67 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"3,45 tỷ"
"Thạnh Xuân 40, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",32 m,4 m,125 m²,125 m²,125 m²,"- 40,80 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,1 tỷ"
"Đường Thiên Phước, Phường 9, Quận 11, Tp Hồ Chí Minh",15 m,5 m,75 m²,75 m²,,"- 117,33 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"8,8 tỷ"
"Đường Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",26 m,4.2 m,108 m²,108 m²,,"- 58,33 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"6,3 tỷ"
"Đường Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,,56 m²,56 m²,,"- 91,07 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,1 tỷ"
"Đường số 3, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",18 m,4 m,74 m²,74 m²,64 m²,"- 91,89 triệu/m²",5 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"6,8 tỷ"
"Đường Hàng Tre, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",14 m,4 m,50 m²,50 m²,100 m²,- 69 triệu/m²,2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"3,45 tỷ"
"Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,500 m²,- 300 triệu/m²,8 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,30 tỷ
"Nguyễn Oanh, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 175 triệu/m²,5 phòng,,6 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"17,5 tỷ"
"Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 156,25 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"7,5 tỷ"
"Đường số 10, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",21 m,10 m,220 m²,220 m²,,"- 118,18 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,26 tỷ
"Đường Đồng Đen, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",23 m,6 m,115 m²,115 m²,,"- 130,43 triệu/m²",5 phòng,3,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,15 tỷ
"406/86 , Đường Cộng Hòa, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",7 m,3.5 m,23 m²,23 m²,66 m²,"- 206,52 triệu/m²",2 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,75 tỷ"
"Nguyễn Oanh, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,8 m,160 m²,160 m²,,"- 118,75 triệu/m²",4 phòng,,,Nhà biệt thự,Đã có sổ,,,,19 tỷ
"310/15, Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,- 95 triệu/m²,1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,7 tỷ"
"lê đức thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,,- 125 triệu/m²,4 phòng,,,"Nhà mặt phố, mặt tiền",,,,,"12,5 tỷ"
"Đường Bình Tiên, Phường 7, Quận 6, Tp Hồ Chí Minh",13 m,5.5 m,114 m²,114 m²,57 m²,"- 438,60 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,50 tỷ
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Tp Hồ Chí Minh",11 m,3 m,33 m²,33 m²,70 m²,"- 116,67 triệu/m²",2 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây,Nội thất đầy đủ,"3,85 tỷ"
"Đường Huỳnh Văn Gấm, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 137,50 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,11 tỷ
"Đường Số 37, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",4 m,6 m,24 m²,24 m²,,"- 270,83 triệu/m²",3 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,5 tỷ"
"Đông Thạnh 3-4, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",17 m,3.8 m,55 m²,55 m²,107.6 m²,"- 87,09 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây Nam,Nội thất cao cấp,"4,79 tỷ"
"507/38a, Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",28 m,5 m,140 m²,140 m²,420 m²,"- 96,43 triệu/m²",4 phòng,2,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất đầy đủ,"13,5 tỷ"
"Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,3.5 m,42 m²,42 m²,84 m²,"- 117,86 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"4,95 tỷ"
"Bông Sao, Phường 5, Quận 8, Tp Hồ Chí Minh",6.5 m,3.5 m,22 m²,22 m²,,"- 107,27 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,,"2,36 tỷ"
"Mặt Tiền Đường Bùi Thị Lùng, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",33 m,5.4 m,170 m²,170 m²,200 m²,- 40 triệu/m²,3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông Nam,,"6,8 tỷ"
"Đường Vườn Chuối, Phường 4, Quận 3, Tp Hồ Chí Minh",10 m,3.2 m,32 m²,32 m²,120 m²,"- 212,50 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"6,8 tỷ"
"Đường Trần Văn Mười, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",11 m,19 m,208 m²,208 m²,300 m²,"- 27,88 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,8 tỷ"
"Mặt Tiền Đường Tân Hiệp 4, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",50 m,12 m,608 m²,608 m²,300 m²,"- 18,09 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Bắc,,11 tỷ
"Đường Trần Thị Trọng, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",14 m,4.5 m,60 m²,60 m²,60 m²,- 130 triệu/m²,4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"7,8 tỷ"
"Nguyễn Thị Thảnh, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,60 m²,"- 56,25 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Bắc,,"2,25 tỷ"
"Đường Lam Sơn, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",,,62 m²,62 m²,112 m²,"- 138,71 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"8,6 tỷ"
"Đường Trung Mỹ - Tân Xuân, Xã Trung Chánh, Huyện Hóc Môn, Tp Hồ Chí Minh",17.5 m,4 m,71 m²,71 m²,63 m²,"- 43,66 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,Tây Bắc,,"3,1 tỷ"
"Mặt Tiền Đường Giác Đạo, Xã Trung Chánh, Huyện Hóc Môn, Tp Hồ Chí Minh",19 m,5 m,90 m²,90 m²,103 m²,"- 56,11 triệu/m²",1 phòng,1,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,,"5,05 tỷ"
"Cầu vượt Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 49,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,98 tỷ"
"Đường Phạm Văn Chí, Phường 1, Quận 6, Tp Hồ Chí Minh",15 m,6.5 m,95.8 m²,95.8 m²,220 m²,"- 260,96 triệu/m²",5 phòng,5,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Tây Bắc,,25 tỷ
"Đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,15 m,300 m²,300 m²,1500 m²,"- 366,67 triệu/m²",nhiều hơn 10 phòng,5,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Bắc,Nội thất đầy đủ,110 tỷ
"Đường Bà Hom, Phường 13, Quận 6, Tp Hồ Chí Minh",13 m,4.4 m,57 m²,57 m²,160 m²,"- 112,28 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,4 tỷ"
"MẶT TIỀN LÊ VĂN KHƯƠNG, Phường Thới An, Quận 12, Tp Hồ Chí Minh",,,120 m²,120 m²,,"- 108,33 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,13 tỷ
"Đường Trần Thị Năm, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,150 m²,"- 68,62 triệu/m²",3 phòng,2,2 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Tây Nam,Hoàn thiện cơ bản,"5,49 tỷ"
"Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",15 m,3.7 m,66 m²,66 m²,126 m²,"- 110,61 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"7,3 tỷ"
"Đường Thới Tam Thôn 6, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,128 m²,"- 33,59 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Hiện trạng khác",,Nội thất cao cấp,"2,15 tỷ"
"Đường Nguyễn Thị Trọn, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,48 m²,"- 31,25 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,750 triệu
"Đường Tân Hòa Đông, Phường 14, Quận 6, Tp Hồ Chí Minh",17 m,3 m,51 m²,51 m²,,"- 78,43 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,999 tỷ"
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",15 m,6 m,90 m²,90 m²,,"- 158,89 triệu/m²",6 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"14,3 tỷ"
"Đường Nguyên Hồng, Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh",11 m,3 m,32 m²,32 m²,,"- 153,12 triệu/m²",3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"4,9 tỷ"
"Huỳnh Thiện Lộc, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",13 m,5.8 m,75 m²,75 m²,156 m²,"- 69,33 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,2 tỷ"
"Đường Cách Mạng, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",9 m,4.5 m,40 m²,40 m²,,- 110 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,4 tỷ"
"Đường Cầm Bá Thước, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh",12 m,3.3 m,37 m²,37 m²,,"- 162,16 triệu/m²",5 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,6 tỷ
"Đường số 53, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,202 m²,"- 116,33 triệu/m²",5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,98 tỷ"
"Hương Lộ 11, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",,,85 m²,85 m²,160 m²,"- 16,12 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"1,37 tỷ"
"Đường An Phú Đông 9, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",21 m,7.5 m,155 m²,155 m²,158 m²,"- 39,68 triệu/m²",5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,"6,15 tỷ"
"Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",12 m,5 m,60 m²,60 m²,60 m²,"- 88,33 triệu/m²",4 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,3 tỷ"
"Đường Ba Đình, Phường 10, Quận 8, Tp Hồ Chí Minh",20 m,5.1 m,95 m²,95 m²,,"- 75,79 triệu/m²",10 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,2 tỷ"
"Đường Nguyễn Tri Phương, Phường 6, Quận 10, Tp Hồ Chí Minh",,,31 m²,31 m²,,"- 206,45 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,4 tỷ"
"Đường Hoàng Lê Kha, Phường 3, Quận 6, Tp Hồ Chí Minh",26 m,4.7 m,123 m²,123 m²,,"- 156,91 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"19,3 tỷ"
"Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",,,72 m²,72 m²,,"- 104,17 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,5 tỷ"
"Đường Tôn Thất Thuyết, Phường 16, Quận 4, Tp Hồ Chí Minh",605 m,3 m,19 m²,19 m²,62 m²,"- 194,68 triệu/m²",3 phòng,5,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,Nội thất đầy đủ,"3,699 tỷ"
"Đường Bình Thới, Phường 14, Quận 11, Tp Hồ Chí Minh",13 m,3.5 m,45 m²,45 m²,,"- 133,33 triệu/m²",2 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,,,,6 tỷ
"22, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",12.8 m,4 m,51 m²,51 m²,,"- 123,53 triệu/m²",3 phòng,,3 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Tây,,"6,3 tỷ"
"Đường Bà Hom, Phường 13, Quận 6, Tp Hồ Chí Minh",13 m,5.1 m,66 m²,66 m²,,"- 90,91 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,6 tỷ
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",,,30 m²,30 m²,,- 110 triệu/m²,2 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,3 tỷ"
"1834, Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",9 m,5 m,45 m²,45 m²,90 m²,"- 91,11 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Bắc,Nội thất đầy đủ,"4,1 tỷ"
"2266, Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",12 m,3 m,36 m²,36 m²,106 m²,"- 80,28 triệu/m²",4 phòng,3,3 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất đầy đủ,"2,89 tỷ"
"Đường Đoàn Văn Bơ, Phường 14, Quận 4, Tp Hồ Chí Minh",10 m,3.3 m,30.6 m²,30.6 m²,61 m²,"- 106,21 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Bắc,Hoàn thiện cơ bản,"3,25 tỷ"
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,200 m²,"- 101,39 triệu/m²",4 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,Nội thất đầy đủ,"7,3 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 91,25 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,65 tỷ"
"Đường Phạm Văn Chí, Phường 3, Quận 6, Tp Hồ Chí Minh",14 m,8 m,100 m²,100 m²,,- 82 triệu/m²,5 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,,,,"8,2 tỷ"
"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",,,48 m²,48 m²,,"- 120,83 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,8 tỷ"
"Hoàng Ngọc Phách, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 162,50 triệu/m²",nhiều hơn 10 phòng,7,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,13 tỷ
"Đường Đoàn Văn Bơ, Phường 16, Quận 4, Tp Hồ Chí Minh",8 m,3 m,23.2 m²,23.2 m²,47 m²,"- 118,53 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,Hoàn thiện cơ bản,"2,75 tỷ"
"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",,,68 m²,68 m²,,- 150 triệu/m²,4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"10,2 tỷ"
"Đường Bành Văn Trân, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh",6.3 m,4.3 m,26 m²,26 m²,,"- 288,46 triệu/m²",4 phòng,5,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"7,5 tỷ"
"phạm văn chí, Phường 7, Quận 6, Tp Hồ Chí Minh",11 m,6.1 m,68 m²,68 m²,,"- 117,65 triệu/m²",5 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,8 tỷ
"Đường số 23, Phường 10, Quận 6, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,192 m²,"- 117,19 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"7,5 tỷ"
"Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",,,35 m²,35 m²,,"- 171,43 triệu/m²",3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,6 tỷ
"Nơ Trang Long, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",5.2 m,2.3 m,12 m²,12 m²,12 m²,"- 70,83 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Giấy tờ viết tay,Hiện trạng khác,Đông Nam,Hoàn thiện cơ bản,850 triệu
"Đường Dương Đình Nghệ, Phường 11, Quận 11, Tp Hồ Chí Minh",16.8 m,5.6 m,94 m²,94 m²,,"- 101,06 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"9,5 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",,,52 m²,52 m²,,"- 73,08 triệu/m²",5 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,8 tỷ"
"Đường Bàu Cát 8, Phường 11, Quận Tân Bình, Tp Hồ Chí Minh",10 m,4.2 m,41.5 m²,41.5 m²,,"- 260,24 triệu/m²",4 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"10,8 tỷ"
"Đường Đặng Thúc Vịnh, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",14.5 m,4.5 m,65 m²,65 m²,41 m²,"- 46,15 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà dính quy hoạch / lộ giới",Nam,,3 tỷ
"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,184.3 m²,"- 104,69 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"6,7 tỷ"
"Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",,,75 m²,75 m²,,"- 493,33 triệu/m²",6 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,37 tỷ
"435/22A, Lê Văn Thọ, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,4.5 m,54.1 m²,54.1 m²,79.1 m²,"- 96,12 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Hoàn thiện cơ bản,"5,2 tỷ"
"Phạm văn bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",16.5 m,6 m,95 m²,95 m²,92 m²,- 160 triệu/m²,2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"15,2 tỷ"
"đường hà duy giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",23 m,4.5 m,103 m²,103 m²,500 m²,"- 184,47 triệu/m²",7 phòng,3,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,19 tỷ
"Đường Số 2, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",18.5 m,5 m,92.5 m²,92.5 m²,370 m²,"- 148,11 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,Nội thất cao cấp,"13,7 tỷ"
"Xuân Thới Thượng Huyện Hóc Môn TP HCM, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",,,128 m²,128 m²,,"- 30,47 triệu/m²",6 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"3,9 tỷ"
"Đường Thái Phiên, Phường 8, Quận 11, Tp Hồ Chí Minh",9.9 m,3.4 m,33.8 m²,33.8 m²,,"- 97,63 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,3 tỷ"
"Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",7.3 m,4.4 m,32.4 m²,32.4 m²,,"- 87,96 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,85 tỷ"
"Trần Quốc Thảo, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",20 m,5 m,101 m²,101 m²,,"- 51,49 triệu/m²",5 phòng,3,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"5,2 tỷ"
"Đường Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh",10 m,3.5 m,35 m²,35 m²,35 m²,"- 158,57 triệu/m²",3 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"5,55 tỷ"
"Hẻm 47/42 Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",6.5 m,3.1 m,20 m²,20 m²,40 m²,"- 164,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"3,29 tỷ"
"Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",17 m,6 m,110 m²,110 m²,,"- 42,27 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,65 tỷ"
"Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,10 m,204 m²,204 m²,,"- 66,18 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"13,5 tỷ"
