DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Nguyễn Tri Phương, Phường 4, Quận 10, Tp Hồ Chí Minh",,,32 m²,32 m²,,"- 157,81 triệu/m²",4 phòng,5,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,05 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,- 170 triệu/m²,4 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"10,2 tỷ"
"Đường Dương Đình Cúc, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",17 m,5 m,85 m²,85 m²,85 m²,"- 10,14 triệu/m²",3 phòng,1,4 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,862 triệu
"Đường Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",14 m,4 m,57 m²,57 m²,,"- 84,21 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,"4,8 tỷ"
"Đường Số 7, Phường Linh Xuân (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,30 m²,30 m²,,"- 66,67 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,2 tỷ
"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,250 m²,- 65 triệu/m²,9 phòng,3,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,5 tỷ"
"Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",,,40 m²,40 m²,,"- 83,75 triệu/m²",4 phòng,3,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,35 tỷ"
"thống nhất, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",,,51 m²,51 m²,,"- 127,45 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,5 tỷ"
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",9 m,3 m,27 m²,27 m²,27 m²,"- 147,04 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"3,97 tỷ"
"Trịnh Đình Trọng, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,3.8 m,63 m²,63 m²,,"- 98,41 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,2 tỷ"
"Đường Số 18, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",,,34 m²,34 m²,,"- 27,94 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,950 triệu
"Đường Huỳnh Văn Trí, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",15 m,5.5 m,82.5 m²,82.5 m²,82.5 m²,"- 9,08 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,749 triệu
"CN1, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh, 71914, Việt Nam, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",22 m,7 m,155 m²,155 m²,713 m²,"- 161,29 triệu/m²",nhiều hơn 10 phòng,6,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Bắc,,25 tỷ
"Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,100 m²,"- 214,71 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Nam,,"14,6 tỷ"
"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",11 m,4.2 m,48 m²,48 m²,45.6 m²,"- 179,17 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất cao cấp,"8,6 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",11.5 m,4 m,45.8 m²,45.8 m²,145 m²,"- 126,64 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,Nội thất đầy đủ,"5,8 tỷ"
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,100 m²,- 185 triệu/m²,1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,,"18,5 tỷ"
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",22 m,8 m,178 m²,178 m²,178 m²,"- 140,45 triệu/m²",nhiều hơn 10 phòng,5,Nhiều hơn 6 phòng,Nhà biệt thự,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,25 tỷ
"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",10 m,3.5 m,35 m²,35 m²,35 m²,"- 82,86 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"2,9 tỷ"
"Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",19 m,8 m,152 m²,152 m²,,"- 75,66 triệu/m²",4 phòng,2,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,,"11,5 tỷ"
"Đường Minh Phụng, Phường 9, Quận 6, Tp Hồ Chí Minh",25 m,5.3 m,135 m²,135 m²,,"- 127,33 triệu/m²",4 phòng,2,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,"17,19 tỷ"
"N7, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",18 m,5 m,90 m²,90 m²,,"- 82,11 triệu/m²",4 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,39 tỷ"
"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",8 m,3.3 m,24 m²,24 m²,,"- 127,71 triệu/m²",3 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"3,065 tỷ"
"Đường số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,8 m,160 m²,160 m²,160 m²,"- 65,62 triệu/m²",5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,,"10,5 tỷ"
"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",15 m,7 m,105 m²,105 m²,405 m²,"- 122,86 triệu/m²",7 phòng,3,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,,"12,9 tỷ"
"Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh",10 m,5.2 m,48.7 m²,48.7 m²,97.4 m²,"- 79,88 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,Nội thất đầy đủ,"3,89 tỷ"
"Đường Trần Văn Hoàng, Phường 9, Quận 10, Tp Hồ Chí Minh",17 m,7.2 m,121 m²,121 m²,313 m²,"- 135,54 triệu/m²",8 phòng,4,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Bắc,Hoàn thiện cơ bản,"16,4 tỷ"
"Đường S11, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",25 m,8 m,200 m²,200 m²,828 m²,- 160 triệu/m²,6 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,,32 tỷ
"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 169,64 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"9,5 tỷ"
"Đường số 18B, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,100 m²,- 12 triệu/m²,2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,2 tỷ"
"Đường Bắc Hải, Phường 6, Quận Tân Bình, Tp Hồ Chí Minh",,,24 m²,24 m²,,- 150 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,6 tỷ"
"Đường Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 9,38 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,750 triệu
"Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Tp Hồ Chí Minh",31 m,10 m,313 m²,313 m²,,"- 49,52 triệu/m²",10 phòng,,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"15,5 tỷ"
"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,,70 m²,70 m²,,"- 71,44 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,5 tỷ
"Đường 4B, Xã Đa Phước, Huyện Bình Chánh, Tp Hồ Chí Minh",17 m,5 m,85 m²,85 m²,85 m²,"- 14,12 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,2 tỷ"
"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,,96 m²,96 m²,,"- 135,42 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,13 tỷ
"Đường Đoàn Nguyễn Tuấn, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",,,100 m²,100 m²,,"- 8,15 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,815 triệu
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",25 m,8 m,200 m²,200 m²,1200 m²,- 210 triệu/m²,nhiều hơn 10 phòng,6,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Nam,Nội thất cao cấp,42 tỷ
"Đường Nguyễn Tư Giản, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",9 m,5 m,45 m²,45 m²,150 m²,"- 162,22 triệu/m²",3 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đang chờ sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Nam,Nội thất cao cấp,"7,3 tỷ"
"Đường Trần Thủ Độ, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",12 m,3.3 m,38 m²,38 m²,76 m²,"- 113,16 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,3 tỷ"
"Đường Quang Trung, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,110 m²,"- 88,33 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"5,3 tỷ"
"TÂN chánh hiệp 07, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",,,19.25 m²,19.25 m²,,"- 44,68 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,860 triệu
"Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,3.2 m,38 m²,38 m²,,"- 113,16 triệu/m²",3 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất cao cấp,"4,3 tỷ"
"184/30B, Hẻm 184 Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",5 m,3 m,15 m²,15 m²,30 m²,"- 54,67 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Tây Bắc,Hoàn thiện cơ bản,820 triệu
"Đường Cộng Hòa, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",15 m,5 m,70 m²,70 m²,140 m²,"- 141,43 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"9,9 tỷ"
"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",25 m,4.8 m,120 m²,120 m²,120 m²,"- 48,33 triệu/m²",6 phòng,4,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,8 tỷ"
"Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh",9 m,3.3 m,29 m²,29 m²,70 m²,"- 60,34 triệu/m²",3 phòng,3,3 phòng,Nhà phố liền kề,Sổ chung / công chứng vi bằng,,Đông,Nội thất đầy đủ,"1,75 tỷ"
"Đường Nguyễn Kim, Phường 7, Quận 10, Tp Hồ Chí Minh",,,33 m²,33 m²,,"- 175,76 triệu/m²",2 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,8 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,58 m²,58 m²,140 m²,"- 85,34 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,95 tỷ"
"hẻm 622, Đường Cộng Hòa, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",14.68 m,4.5 m,66 m²,66 m²,330 m²,"- 124,24 triệu/m²",5 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"8,2 tỷ"
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,72 m²,72 m²,,"- 83,33 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,6 tỷ
"Đường Bùi Văn Ngữ, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,"- 108,75 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,35 tỷ"
"Đường Độc Lập, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",9 m,3.5 m,31.5 m²,31.5 m²,126 m²,"- 188,89 triệu/m²",2 phòng,4,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,"5,95 tỷ"
"Đường Lạc Long Quân, Phường 8, Quận Tân Bình, Tp Hồ Chí Minh",5 m,3 m,15 m²,15 m²,30 m²,"- 106,33 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"1,595 tỷ"
"Đường Âu Cơ, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",8.7 m,3.4 m,29 m²,29 m²,29 m²,"- 79,31 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,3 tỷ"
"Mt Nguyễn Chế Nghỉa P12 q8, Phường 12, Quận 8, Tp Hồ Chí Minh",17 m,3.6 m,60 m²,60 m²,,"- 158,33 triệu/m²",3 phòng,,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Nam,,"9,5 tỷ"
"Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",13 m,4 m,47 m²,47 m²,,"- 105,32 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,95 tỷ"
"Cách Mạng Tháng 8, Phường 5, Quận Tân Bình, Tp Hồ Chí Minh",16 m,3.3 m,51 m²,51 m²,,"- 166,67 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"8,5 tỷ"
"Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,150 m²,"- 84,82 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"4,75 tỷ"
"Khu Tổng cục 5, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",18 m,18 m,319 m²,319 m²,486 m²,"- 95,61 triệu/m²",8 phòng,,Nhiều hơn 6 phòng,Nhà biệt thự,Đã có sổ,Nhà nở hậu,Đông Nam,,"30,5 tỷ"
"Bành Văn Trân, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh",14 m,3.8 m,50 m²,50 m²,,- 132 triệu/m²,1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"6,6 tỷ"
"14x, Đường Trần Bình Trọng, Phường 1, Quận 5, Tp Hồ Chí Minh",16 m,3.8 m,62 m²,62 m²,240 m²,"- 174,19 triệu/m²",7 phòng,6,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất cao cấp,"10,8 tỷ"
"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",17 m,7.5 m,110 m²,110 m²,,- 150 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"16,5 tỷ"
"Đường Hồng Bàng, Phường 14, Quận 5, Tp Hồ Chí Minh",12 m,4.2 m,50 m²,50 m²,150 m²,- 71 triệu/m²,3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,55 tỷ"
"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",,5 m,35 m²,35 m²,,- 200 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,7 tỷ
"Đường Trần Quý, Phường 4, Quận 11, Tp Hồ Chí Minh",12 m,4.2 m,50 m²,50 m²,150 m²,- 70 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"3,5 tỷ"
"08, Đường Số 3, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4.4 m,87.7 m²,87.7 m²,151 m²,"- 74,12 triệu/m²",3 phòng,3,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Nam,Nội thất đầy đủ,"6,5 tỷ"
"Đường số 9, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",,,80 m²,80 m²,,"- 186,25 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"14,9 tỷ"
"24, Đường Nguyễn Thị Rõ, Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",22 m,4 m,88 m²,88 m²,88 m²,"- 17,05 triệu/m²",2 phòng,2,1 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,Hiện trạng khác,Nam,,"1,5 tỷ"
"Đường Nguyễn Văn Bứa nd, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",,,10 m²,10 m²,,- 29 triệu/m²,3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,290 triệu
"Đường Trần Bình Trọng, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,4.5 m,40 m²,40 m²,,- 96 triệu/m²,4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"3,84 tỷ"
"Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",32 m,10 m,320 m²,320 m²,320 m²,"- 4,84 triệu/m²",nhiều hơn 10 phòng,,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nát,Hiện trạng khác",Tây Bắc,Hoàn thiện cơ bản,"1,55 tỷ"
"Mặt Tiền Đại Lộ 2, Phường Phước Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",25 m,4 m,90 m²,90 m²,,"- 121,11 triệu/m²",2 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,9 tỷ"
"Đường Bình Chiểu, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,100 m²,"- 49,11 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,75 tỷ"
"Đường Gò Ô Môi, Phường Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",18 m,9 m,162 m²,162 m²,,"- 157,41 triệu/m²",4 phòng,4,4 phòng,Nhà biệt thự,Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"25,5 tỷ"
"Đường Tân Liêm, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",17.2 m,5 m,86 m²,86 m²,86 m²,"- 10,45 triệu/m²",2 phòng,1,3 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,899 triệu
"Đường Nguyễn Thị Lừa, Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",,,30 m²,30 m²,,"- 22,67 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nát,,Hoàn thiện cơ bản,680 triệu
"Đường Số 10, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15 m,4.3 m,68 m²,68 m²,210 m²,"- 89,56 triệu/m²",4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,"6,09 tỷ"
"Đường Vĩnh Viễn, Phường 4, Quận 10, Tp Hồ Chí Minh",,,28 m²,28 m²,81.9 m²,"- 131,43 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Bắc,Hoàn thiện cơ bản,"3,68 tỷ"
"Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,256 m²,"- 83,17 triệu/m²",4 phòng,2,5 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,99 tỷ"
"Đường Đông Thạnh 4-2, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,5 m,58 m²,58 m²,,"- 58,62 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"3,4 tỷ"
"Đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",36 m,4.95 m,178 m²,178 m²,178 m²,"- 24,44 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà dính quy hoạch / lộ giới",,,"4,35 tỷ"
"Long Thuận, Phường Long Phước (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,50 m²,50 m²,,"- 79,80 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,99 tỷ"
"237/33/107, Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",6 m,4 m,24 m²,24 m²,,"- 133,33 triệu/m²",2 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,,"3,2 tỷ"
"Đường Liên Ấp 2-3-4, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,56 m²,"- 33,93 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà chưa hoàn công,Đất chưa chuyển thổ",Nam,Hoàn thiện cơ bản,"1,9 tỷ"
"Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 122,50 triệu/m²",nhiều hơn 10 phòng,5,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"9,8 tỷ"
"Đường số 40, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",15 m,6 m,90 m²,90 m²,380 m²,"- 183,33 triệu/m²",5 phòng,,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"16,5 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,97 m²,97 m²,,"- 69,07 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,7 tỷ"
"Đường Hiệp Thành 17 Nối Dài, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",11 m,4 m,42 m²,42 m²,58 m²,"- 78,10 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,28 tỷ"
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",21 m,3.8 m,77 m²,77 m²,,"- 63,64 triệu/m²",10 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,9 tỷ"
"Đường Đỗ Xuân Hợp, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",12 m,4.6 m,60 m²,60 m²,90 m²,- 60 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,6 tỷ"
