DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,197.2 m²,"- 95,54 triệu/m²",4 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,Hoàn thiện cơ bản,"5,35 tỷ"
"818/25E , Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",6 m,5 m,30 m²,30 m²,60 m²,- 120 triệu/m²,2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất cao cấp,"3,6 tỷ"
"Đường Tạ Ngọc Thảo , Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",15 m,4.2 m,52 m²,52 m²,130 m²,"- 105,19 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"5,47 tỷ"
"Đường Trần Văn Ðang, Phường 11, Quận 3, Tp Hồ Chí Minh",9 m,4.5 m,40 m²,40 m²,60 m²,- 90 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"3,6 tỷ"
"69/43A, Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",20 m,4.2 m,90.6 m²,90.6 m²,300 m²,"- 208,61 triệu/m²",7 phòng,4,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Bắc,Nội thất đầy đủ,"18,9 tỷ"
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",,,70 m²,70 m²,,"- 57,14 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,4 tỷ
"Đường Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 101,65 triệu/m²",3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"6,099 tỷ"
"511, Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,4 m,42 m²,42 m²,82 m²,"- 103,57 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,Đông Nam,Nội thất cao cấp,"4,35 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 103,96 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"4,99 tỷ"
"Trần Thị Do, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",14 m,4 m,48 m²,48 m²,,"- 123,96 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"5,95 tỷ"
"Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",7 m,7 m,49 m²,49 m²,,"- 69,18 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,"3,39 tỷ"
"Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,288 m²,"- 97,66 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Hoàn thiện cơ bản,"6,25 tỷ"
"Đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh",10 m,3.5 m,36 m²,36 m²,105 m²,"- 208,33 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",Đông Nam,Nội thất cao cấp,"7,5 tỷ"
"Đường Hiệp Thành 44, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",26.2 m,4.1 m,107.34 m²,107.34 m²,,"- 45,65 triệu/m²",1 phòng,1,1 phòng,"Nhà mặt phố, mặt tiền",Đang chờ sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"4,9 tỷ"
"Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,100 m²,"- 94,23 triệu/m²",3 phòng,1,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,9 tỷ"
"Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,180 m²,- 125 triệu/m²,3 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,6 tỷ
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,128 m²,"- 71,88 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,6 tỷ"
"Đường Mạc Vân, Phường 13, Quận 8, Tp Hồ Chí Minh",12.5 m,3.2 m,40 m²,40 m²,,- 120 triệu/m²,4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"4,8 tỷ"
"ĐƯỜNG HẬU GIANG.P.12..QUẬN. 6, Phường 12, Quận 6, Tp Hồ Chí Minh",5 m,2 m,10 m²,10 m²,27 m²,- 49 triệu/m²,1 phòng,3,2 phòng,"Nhà ngõ, hẻm",Giấy tờ viết tay,,,Hoàn thiện cơ bản,490 triệu
"Đường Đoàn Nguyễn Tuấn, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",5 m,14 m,70 m²,70 m²,,"- 14,14 triệu/m²",3 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,990 triệu
"Hẻm 211 Vĩnh Viễn, Phường 4, Quận 10, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,90 m²,- 150 triệu/m²,4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,5 tỷ"
"Hẻm 467 Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",19 m,4.5 m,78 m²,78 m²,210 m²,"- 97,44 triệu/m²",5 phòng,3,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"7,6 tỷ"
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,400 m²,"- 218,75 triệu/m²",8 phòng,5,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"17,5 tỷ"
"438/10, Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,210 m²,"- 113,93 triệu/m²",4 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"6,38 tỷ"
"Đường Bùi Minh Trực, Phường 5, Quận 8, Tp Hồ Chí Minh",9 m,4.5 m,41 m²,41 m²,80 m²,"- 106,10 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"4,35 tỷ"
"Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh",17.5 m,4 m,69 m²,69 m²,202 m²,"- 76,81 triệu/m²",5 phòng,4,5 phòng,Nhà phố liền kề,Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",Tây,Nội thất cao cấp,"5,3 tỷ"
"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",13.5 m,4 m,54 m²,54 m²,90 m²,"- 72,04 triệu/m²",4 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,89 tỷ"
"Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",,,80 m²,80 m²,,"- 14,38 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"1,15 tỷ"
"Đường Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",6 m,3 m,18 m²,18 m²,18 m²,"- 130,56 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,35 tỷ"
"Đường Số 36 Tân Quy Giao Với Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",21 m,4 m,83 m²,83 m²,,"- 202,41 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"16,8 tỷ"
"Đường Hoàng Sa, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",4.2 m,14 m,52.4 m²,52.4 m²,,"- 725,19 triệu/m²",5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,38 tỷ
"Đường Âu Dương Lân, Phường 3, Quận 8, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,102 m²,"- 127,78 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đang chờ sổ,,,Nội thất đầy đủ,"4,6 tỷ"
"Đường Âu Dương Lân, Phường 3, Quận 8, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,102 m²,"- 127,78 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đang chờ sổ,,,Nội thất đầy đủ,"4,6 tỷ"
"35/8, LÊ ĐỨC THỌ, Gần CẦU trường ĐAI, Phường Thới An, Quận 12, Tp Hồ Chí Minh",8 m,3.3 m,27 m²,27 m²,54 m²,"- 46,30 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,Nội thất cao cấp,"1,25 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",8 m,5 m,40 m²,40 m²,80 m²,"- 68,75 triệu/m²",2 phòng,2,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,75 tỷ"
"Đường Tỉnh lộ 43, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",35 m,8 m,275 m²,275 m²,275 m²,"- 16,36 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"4,5 tỷ"
"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",13 m,8 m,112 m²,112 m²,204 m²,"- 78,57 triệu/m²",6 phòng,2,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"8,8 tỷ"
"Đường số 8, Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",10.3 m,4.8 m,50 m²,50 m²,100 m²,- 93 triệu/m²,2 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Bắc,Hoàn thiện cơ bản,"4,65 tỷ"
"Đường Lê Lợi, Phường 4, Quận Gò Vấp, Tp Hồ Chí Minh",13 m,4.1 m,53 m²,53 m²,,"- 152,83 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Nội thất cao cấp,"8,1 tỷ"
"Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",15 m,6 m,88 m²,88 m²,,"- 119,32 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"10,5 tỷ"
"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",18 m,4.55 m,62 m²,62 m²,,"- 175,81 triệu/m²",10 phòng,5,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"10,9 tỷ"
"Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",13 m,4.4 m,57 m²,57 m²,,"- 156,14 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"8,9 tỷ"
"Hẻm 482 Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",19 m,4 m,67.4 m²,67.4 m²,,"- 127,60 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"8,6 tỷ"
"Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",18 m,4 m,65.4 m²,65.4 m²,,"- 137,61 triệu/m²",5 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,9 tỷ
"Phan Huy Ích, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",40 m,24 m,847 m²,847 m²,,"- 141,68 triệu/m²",nhiều hơn 10 phòng,,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,120 tỷ
"Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh",7.5 m,4 m,30 m²,30 m²,140 m²,- 55 triệu/m²,4 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"1,65 tỷ"
"Tỉnh lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",18 m,5 m,83 m²,83 m²,,"- 52,89 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"4,39 tỷ"
"730, Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4.2 m,60 m²,60 m²,60 m²,"- 83,17 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Nội thất đầy đủ,"4,99 tỷ"
"Đường Tân Thới Hiệp 20, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",7 m,6.2 m,42 m²,42 m²,42 m²,"- 69,05 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,9 tỷ"
"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",26 m,4 m,105 m²,105 m²,,"- 97,14 triệu/m²",4 phòng,3,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"10,2 tỷ"
"Đường Đông Hồ, Phường 8, Quận Tân Bình, Tp Hồ Chí Minh",18.5 m,3.12 m,62 m²,62 m²,210 m²,"- 171,77 triệu/m²",4 phòng,4,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông Bắc,Nội thất đầy đủ,"10,65 tỷ"
"Đường Hòa Hảo, Phường 5, Quận 10, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,60 m²,"- 171,43 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,6 tỷ"
"Đường Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",13 m,3.5 m,45 m²,45 m²,,"- 22,67 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,,"1,02 tỷ"
"đường số 50, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 78,75 triệu/m²",4 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,3 tỷ"
"Đường Đông Hồ, Phường 4, Quận 8, Tp Hồ Chí Minh",,,38 m²,38 m²,,"- 263,16 triệu/m²",10 phòng,4,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,10 tỷ
"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,68 m²,- 96 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,68 tỷ"
"Đường Hoàng Diệu 2, Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,55 m²,55 m²,,"- 105,45 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"5,8 tỷ"
"42/60, Đường Hồ Đắc Di, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,200 m²,"- 76,47 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất cao cấp,"5,2 tỷ"
"Hẻm 8 Thới An 22, Phường Thới An, Quận 12, Tp Hồ Chí Minh",4 m,3 m,10 m²,10 m²,22 m²,"- 44,50 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,Bàn giao thô,445 triệu
"Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4.5 m,38 m²,38 m²,118 m²,"- 139,47 triệu/m²",4 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,3 tỷ"
"Đường Trần Quý Cáp, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",13 m,4 m,55 m²,55 m²,100 m²,"- 103,45 triệu/m²",3 phòng,22,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,69 tỷ"
"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",22 m,6 m,120 m²,120 m²,120 m²,"- 63,25 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"7,59 tỷ"
"Đường Tân Thới Nhất 13, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,100 m²,"- 56,25 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,,"4,5 tỷ"
"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 134,38 triệu/m²",8 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"8,6 tỷ"
"Đường số 2, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",14 m,4.25 m,59 m²,59 m²,144 m²,"- 125,42 triệu/m²",6 phòng,3,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất cao cấp,"7,4 tỷ"
"Đường Lê Văn Phan, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,,31 m²,31 m²,,- 100 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"3,1 tỷ"
"Đường Tân Thới Nhất 2, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",16 m,8.2 m,131 m²,131 m²,,"- 51,91 triệu/m²",1 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nát,Nam,,"6,8 tỷ"
"Nơ Trang Long, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",16 m,4 m,62 m²,62 m²,120 m²,"- 77,26 triệu/m²",7 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"4,79 tỷ"
"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,200 m²,"- 158,86 triệu/m²",8 phòng,5,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"6,99 tỷ"
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",22 m,5 m,110 m²,110 m²,,"- 48,64 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,,"5,35 tỷ"
"26/31/1a, Đường Võ Văn Vân, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,55 m²,55 m²,55 m²,"- 90,91 triệu/m²",4 phòng,3,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,5 tỷ
"Đường Số 1, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,10 m,150 m²,150 m²,,"- 193,33 triệu/m²",nhiều hơn 10 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,29 tỷ
"Đường Đinh Bộ Lĩnh, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",15 m,7 m,105 m²,105 m²,160 m²,"- 74,19 triệu/m²",5 phòng,2,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"7,79 tỷ"
"Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 116,35 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"6,05 tỷ"
"Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",16 m,4.6 m,69 m²,69 m²,105 m²,"- 94,20 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Hoàn thiện cơ bản,"6,5 tỷ"
"10, Đường Đàm Thận Huy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",23 m,4.3 m,95 m²,95 m²,487 m²,"- 138,95 triệu/m²",5 phòng,5,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Nam,Nội thất đầy đủ,"13,2 tỷ"
"Đường Thống Nhất, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",26 m,11 m,285 m²,285 m²,560 m²,"- 31,58 triệu/m²",5 phòng,1,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,,9 tỷ
"Đường Phan Văn Hớn, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",16 m,4 m,63 m²,63 m²,,"- 74,44 triệu/m²",4 phòng,3,3 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,,"4,69 tỷ"
"45 đường , 2, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",,,79 m²,79 m²,186 m²,"- 82,15 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"6,49 tỷ"
"Đường Lạc Long Quân, Phường 8, Quận Tân Bình, Tp Hồ Chí Minh",5 m,3 m,15 m²,15 m²,29 m²,"- 106,67 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,6 tỷ"
"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",25 m,5 m,125 m²,125 m²,,"- 110,40 triệu/m²",6 phòng,4,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Bắc,,"13,8 tỷ"
"Đường Trần Bình Trọng, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",18 m,5 m,93 m²,93 m²,,"- 92,47 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"8,6 tỷ"
"Đường Lê Văn Thịnh Nối Dài, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,100 m²,- 92 triệu/m²,4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"9,2 tỷ"
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 162,50 triệu/m²",5 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,Hoàn thiện cơ bản,13 tỷ
"Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",28.7 m,10 m,287 m²,287 m²,,"- 60,98 triệu/m²",2 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nát,,,"17,5 tỷ"
"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",11 m,7.3 m,80 m²,80 m²,240 m²,"- 81,25 triệu/m²",4 phòng,3,5 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"6,5 tỷ"
"Đường Vĩnh Viễn, Phường 4, Quận 10, Tp Hồ Chí Minh",7 m,3.44 m,32 m²,32 m²,30.6 m²,"- 468,75 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Bắc,Nội thất đầy đủ,15 tỷ
Đường Đình Tân Khai,,,144 m²,144 m²,,"- 81,94 triệu/m²",1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,,"11,8 tỷ"
"Đường 19, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",10 m,6 m,60 m²,60 m²,160 m²,- 120 triệu/m²,4 phòng,33,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây Bắc,Hoàn thiện cơ bản,"7,2 tỷ"
"Đường Nguyễn Thị Định, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,70 m²,70 m²,115.2 m²,"- 135,71 triệu/m²",4 phòng,1,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu,Nhà dính quy hoạch / lộ giới",Tây Nam,Nội thất đầy đủ,"9,5 tỷ"
