DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Đướng Sồ 18, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,8 m,160 m²,160 m²,160 m²,"- 148,75 triệu/m²",4 phòng,1,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"23,8 tỷ"
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",21 m,15 m,315 m²,315 m²,1300 m²,"- 184,13 triệu/m²",nhiều hơn 10 phòng,8,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,58 tỷ
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",15 m,3.6 m,45 m²,45 m²,65 m²,"- 53,33 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"2,4 tỷ"
"Đường Đỗ Năng Tế, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",26 m,4 m,104 m²,104 m²,,"- 74,04 triệu/m²",6 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,7 tỷ"
"đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,84 m²,84 m²,,"- 121,43 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,2 tỷ"
"Đường Dương Tự Quán, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",18.5 m,5 m,92 m²,92 m²,360 m²,"- 92,39 triệu/m²",5 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"8,5 tỷ"
"Hẻm 31 Nguyễn Triệu Luật, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",11 m,3 m,32 m²,32 m²,,"- 59,38 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,9 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,108 m²,"- 71,88 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,3 tỷ"
"184, Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,8 m,82 m²,82 m²,240 m²,"- 91,46 triệu/m²",6 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"7,5 tỷ"
"Chợ Kiến Đức, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,180 m²,"- 109,22 triệu/m²",4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Bắc,Hoàn thiện cơ bản,"6,99 tỷ"
"Hẻm 29 Đình Tân Khai, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",15 m,5 m,75 m²,75 m²,,"- 77,33 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"5,8 tỷ"
"Hẻm 135/37 Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,"- 79,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"3,18 tỷ"
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,60 m²,"- 49,50 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"1,98 tỷ"
"Đường 18D, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,,"- 112,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất đầy đủ,"3,6 tỷ"
"Kênh Tham Lương, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",11 m,22 m,223 m²,223 m²,224 m²,"- 47,09 triệu/m²",3 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,5 tỷ"
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,256 m²,"- 93,75 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,6 tỷ
"kênh 26/3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,228 m²,- 120 triệu/m²,4 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Bắc,Nội thất cao cấp,"7,2 tỷ"
"miếu gò xoài, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,292 m²,"- 108,75 triệu/m²",5 phòng,5,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"8,7 tỷ"
"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,120 m²,"- 104,55 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",Bắc,Nội thất đầy đủ,"4,6 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,232 m²,"- 97,79 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất đầy đủ,"6,65 tỷ"
"Đường số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,57 m²,57 m²,223 m²,"- 91,23 triệu/m²",5 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Bắc,Nội thất cao cấp,"5,2 tỷ"
"Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,212 m²,- 85 triệu/m²,5 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"5,1 tỷ"
"Đường số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,212 m²,"- 97,66 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"6,25 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,232 m²,- 135 triệu/m²,5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất cao cấp,"10,8 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,190 m²,"- 81,25 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Nội thất cao cấp,"5,2 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,292 m²,"- 101,25 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Nội thất cao cấp,"8,1 tỷ"
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",35 m,12 m,261 m²,261 m²,,"- 149,43 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,Nam,,39 tỷ
"Đường số 22, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,242 m²,- 110 triệu/m²,nhiều hơn 10 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,11 tỷ
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,157 m²,"- 88,39 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,95 tỷ"
"146, Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 139 triệu/m²,3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"13,9 tỷ"
"Đường Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",30 m,4 m,120 m²,120 m²,,"- 67,46 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"8,095 tỷ"
"Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",21 m,8.4 m,177 m²,177 m²,,"- 65,54 triệu/m²",5 phòng,5,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"11,6 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,68 m²,"- 13,24 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,900 triệu
"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,68 m²,"- 73,96 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,55 tỷ"
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,223 m²,- 115 triệu/m²,4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Bắc,,"9,2 tỷ"
"38/49, Đường Số 2, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 77,34 triệu/m²",3 phòng,3,4 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Đông Nam,Nội thất cao cấp,"4,95 tỷ"
"Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 82,14 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"4,6 tỷ"
"số 29-31, Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",6 m,6 m,36 m²,36 m²,72 m²,"- 106,94 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,"3,85 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,120 m²,"- 61,76 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"4,2 tỷ"
"Đường Tỉnh lộ 10, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",,,130 m²,130 m²,,"- 50,77 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"6,6 tỷ"
"Đường Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,- 80 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,2 tỷ"
"Đường Trần Đại Nghĩa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,150 m²,"- 11,12 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,890 triệu
"Đường Cây Cám, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,43 m²,43 m²,,"- 30,23 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"1,3 tỷ"
"Đường số 36, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",17.7 m,4 m,70.7 m²,70.7 m²,250 m²,"- 130,13 triệu/m²",4 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông,Nội thất đầy đủ,"9,2 tỷ"
"ĐƯỜNG SỐ 4, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,100 m²,"- 57,50 triệu/m²",3 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,75 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,60 m²,"- 49,83 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hiện trạng khác,Đông,,"2,99 tỷ"
"Đuong Số 18 B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,,"- 83,33 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,3 tỷ
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",22 m,5 m,115 m²,115 m²,230 m²,"- 43,47 triệu/m²",4 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu,Nhà chưa hoàn công",Đông,Nội thất đầy đủ,"4,999 tỷ"
"Đường Liên khu 8-9, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",4 m,3 m,12 m²,12 m²,42 m²,"- 162,50 triệu/m²",2 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,95 tỷ"
"Đường Lê Tấn Bê, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,52 m²,"- 96,15 triệu/m²",4 phòng,2,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất đầy đủ,"4,999 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 114,04 triệu/m²",5 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,93 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",22 m,5 m,115 m²,115 m²,224 m²,"- 43,48 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu,Nhà chưa hoàn công",Đông Nam,Nội thất đầy đủ,5 tỷ
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",19 m,4 m,76 m²,76 m²,76 m²,"- 63,82 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Nội thất đầy đủ,"4,85 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3 m,25 m²,25 m²,50 m²,"- 99,20 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"2,48 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,400 m²,- 100 triệu/m²,5 phòng,5,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,8 tỷ
"Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,64 m²,64 m²,64 m²,"- 101,56 triệu/m²",5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,5 tỷ"
"Hẻm 10 đường số 21, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 82,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất cao cấp,"3,3 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",42 m,5 m,210 m²,210 m²,210 m²,"- 43,29 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu,Nhà nát",Đông Nam,Hoàn thiện cơ bản,"9,09 tỷ"
"Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,- 125 triệu/m²,5 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,5 tỷ
"Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,60 m²,"- 99,67 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"2,99 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",25 m,4 m,100 m²,100 m²,100 m²,"- 39,49 triệu/m²",6 phòng,1,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Nam,Nội thất đầy đủ,"3,949 tỷ"
"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,,10 m²,10 m²,,"- 281,50 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,815 tỷ"
"Đường 18D, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,35 m²,35 m²,35 m²,"- 102,29 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Bàn giao thô,"3,58 tỷ"
"Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",12.5 m,4 m,50 m²,50 m²,,- 86 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,3 tỷ"
"Đường Chiến Lược, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,,"- 112,50 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,7 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",25 m,5 m,125 m²,125 m²,125 m²,"- 46,80 triệu/m²",3 phòng,1,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Bắc,Hoàn thiện cơ bản,"5,85 tỷ"
"72/49B, Đường Liên Khu 16-18, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,70 m²,70 m²,114 m²,"- 65,71 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,,"4,6 tỷ"
"Hẻm 621, Đường Tỉnh lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",19 m,4.3 m,82.6 m²,82.6 m²,82 m²,"- 55,45 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,58 tỷ"
"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",12.5 m,4 m,50 m²,50 m²,150 m²,- 97 triệu/m²,4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,85 tỷ"
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",19 m,10 m,190 m²,190 m²,220 m²,"- 126,32 triệu/m²",4 phòng,2,4 phòng,Nhà biệt thự,Đã có sổ,,,,24 tỷ
"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,8 m,114 m²,114 m²,181 m²,"- 84,21 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"9,6 tỷ"
"Đường Quốc lộ 1A, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 72,50 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,9 tỷ"
"Đường Kênh Mương Lệ, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15.8 m,7.3 m,114 m²,114 m²,,"- 105,26 triệu/m²",3 phòng,1,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,12 tỷ
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4.2 m,60 m²,60 m²,175 m²,"- 79,17 triệu/m²",3 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,75 tỷ"
"Đường Liên khu 2-5, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,56 m²,"- 80,36 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,5 tỷ"
"Đường 7A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 112,50 triệu/m²",3 phòng,1,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,9 tỷ
"Đường Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,56 m²,"- 68,75 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,"3,85 tỷ"
"., Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",16.5 m,4 m,66 m²,66 m²,,"- 54,55 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,6 tỷ"
"Đường số 14, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,120 m²,- 108 triệu/m²,2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"6,48 tỷ"
"Đường 26/3 P Bình Hưng Hòa Quận Bình Tân, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,72 m²,"- 62,50 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,5 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 117,19 triệu/m²",4 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"7,5 tỷ"
"Đường Kênh Nước Đen, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 102,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,1 tỷ"
"Liên Khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",8.3 m,4 m,33 m²,33 m²,33 m²,"- 81,82 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"2,7 tỷ"
"Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,56 m²,"- 84,82 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"4,75 tỷ"
"Đường Mã Lò, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,150 m²,"- 86,46 triệu/m²",3 phòng,4,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Nội thất cao cấp,"4,15 tỷ"
"Đường Liên khu 10-11, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",7 m,4 m,28.2 m²,28.2 m²,,"- 97,52 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,75 tỷ"
"Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4.15 m,54 m²,54 m²,54 m²,"- 96,30 triệu/m²",6 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,2 tỷ"
"ĐƯỜNG SỐ 12, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,44 m²,44 m²,,"- 83,64 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,68 tỷ"
