DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
Số 4,18 m,4 m,70 m²,70 m²,70 m²,"- 61,29 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,29 tỷ"
"Đường số 39, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",21 m,9 m,190 m²,190 m²,400 m²,"- 92,11 triệu/m²",6 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"17,5 tỷ"
"Đường số 29, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,155 m²,"- 114,06 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,,"7,3 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",18 m,3.8 m,67 m²,67 m²,170 m²,"- 128,36 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"8,6 tỷ"
"Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,92 m²,92 m²,,"- 114,13 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,5 tỷ"
"Đường Phùng Tá Chu, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,3.6 m,42 m²,42 m²,84 m²,"- 126,19 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"5,3 tỷ"
"Đường Số 10, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",31 m,4 m,124 m²,124 m²,,"- 52,42 triệu/m²",4 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,5 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,78 m²,78 m²,145 m²,"- 74,36 triệu/m²",5 phòng,4,4 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,8 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,112 m²,"- 83,93 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây,Hoàn thiện cơ bản,"4,7 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,54 m²,54 m²,,"- 68,52 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,7 tỷ"
"Đường số 2, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8.2 m,7.5 m,60 m²,60 m²,60 m²,"- 75,83 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,55 tỷ"
"Đường số 6, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,240 m²,- 85 triệu/m²,6 phòng,3,,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Nam,Nội thất cao cấp,"6,8 tỷ"
"Đường Số 8B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,64 m²,"- 118,44 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,79 tỷ"
"Đường số 2D, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,80 m²,"- 83,75 triệu/m²",3 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,7 tỷ"
"440, Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",29 m,4 m,116 m²,116 m²,116 m²,"- 81,90 triệu/m²",9 phòng,2,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Tây Nam,Nội thất đầy đủ,"9,5 tỷ"
"Đường số 24, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4.5 m,90 m²,90 m²,270 m²,"- 138,89 triệu/m²",4 phòng,3,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông,Nội thất cao cấp,"12,5 tỷ"
"Đường Miếu Bình Đông, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 97,92 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"4,7 tỷ"
"Đường Miếu Bình Đông, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,,"- 112,19 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,59 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",19 m,8 m,152 m²,152 m²,,"- 52,63 triệu/m²",5 phòng,,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,8 tỷ
"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,,60 m²,60 m²,,"- 86,67 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,2 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",30 m,4 m,120 m²,120 m²,180 m²,"- 67,50 triệu/m²",2 phòng,2,1 phòng,Nhà phố liền kề,Đã có sổ,,Nam,Hoàn thiện cơ bản,"8,1 tỷ"
"Đường số 5, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,45 m²,45 m²,,"- 115,56 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"5,2 tỷ"
"Đường Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",19 m,5.3 m,99 m²,99 m²,123 m²,"- 60,61 triệu/m²",3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Nam,Nội thất đầy đủ,6 tỷ
"Đường Quốc lộ 1, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",22 m,6.3 m,137 m²,137 m²,230 m²,"- 41,61 triệu/m²",4 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nát,,Nội thất cao cấp,"5,7 tỷ"
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,66 m²,"- 79,52 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Hoàn thiện cơ bản,"3,499 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,220 m²,- 75 triệu/m²,5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Nam,,"4,8 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",19 m,12 m,228 m²,228 m²,228 m²,"- 51,75 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"11,8 tỷ"
"Số 8, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4.03 m,32 m²,32 m²,64 m²,"- 96,56 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"3,09 tỷ"
"Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",33 m,4.3 m,153 m²,153 m²,,"- 33,99 triệu/m²",1 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,2 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4.1 m,66.2 m²,66.2 m²,230.5 m²,"- 104,23 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất cao cấp,"6,9 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,104 m²,104 m²,104 m²,"- 40,38 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,2 tỷ"
"Đường Số 12, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,160 m²,- 75 triệu/m²,3 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,6 tỷ
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,160 m²,"- 83,33 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,4 tỷ
"Giáp MIẾU GÒ XOÀI, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4.2 m,45 m²,45 m²,90 m²,"- 72,22 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,25 tỷ"
"Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,5 m,60 m²,60 m²,220 m²,"- 78,33 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Nội thất cao cấp,"4,7 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,52 m²,52 m²,,"- 86,35 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,49 tỷ"
"Đường Nguyễn Triệu Luật, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,45 m²,45 m²,45 m²,- 100 triệu/m²,5 phòng,5,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"4,5 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",22 m,12 m,228 m²,228 m²,,"- 54,82 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,,"12,5 tỷ"
"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4.2 m,65 m²,65 m²,65 m²,"- 73,85 triệu/m²",3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,8 tỷ"
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,68 m²,"- 79,55 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,5 tỷ"
"Đường số 1, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,70 m²,70 m²,,"- 112,71 triệu/m²",4 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"7,89 tỷ"
"Đường Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,50 m²,50 m²,168 m²,- 107 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Nội thất đầy đủ,"5,35 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,198 m²,"- 96,67 triệu/m²",5 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,,"5,8 tỷ"
"Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,55 m²,"- 89,09 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Hoàn thiện cơ bản,"4,9 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,48 m²,"- 93,75 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,5 tỷ"
"Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,"- 47,50 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"4,75 tỷ"
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,- 60 triệu/m²,2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,4 tỷ"
"đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,177 m²,177 m²,,"- 67,51 triệu/m²",5 phòng,5,5 phòng,Nhà biệt thự,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"11,95 tỷ"
"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,- 105 triệu/m²,5 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,3 tỷ"
"Hẻm 111 Tây Lân, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,7 m,70 m²,70 m²,,"- 67,14 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,7 tỷ"
"Nguyễn Thi Tú, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",24 m,8 m,192.7 m²,192.7 m²,192.7 m²,"- 63,83 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"12,3 tỷ"
"Đường số 2, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,36 m²,36 m²,82 m²,"- 102,22 triệu/m²",3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"3,68 tỷ"
"tỉnh lộ 10, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,60 m²,"- 91,67 triệu/m²",4 phòng,5,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,5 tỷ"
"Đường Tên Lửa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 93,33 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"5,6 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",21 m,4 m,82 m²,82 m²,320 m²,"- 82,32 triệu/m²",10 phòng,4,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông,Nội thất đầy đủ,"6,75 tỷ"
"Hẻm 111 Tây Lân, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 58,75 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"2,35 tỷ"
"Đường Số 2, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,65 m²,65 m²,,"- 76,15 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"4,95 tỷ"
"Tân Hòa Đông, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,42 m²,"- 116,67 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,45 tỷ"
"87, Số 3, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3 m,20 m²,20 m²,60 m²,- 129 triệu/m²,2 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Nam,,"2,58 tỷ"
"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",26 m,4 m,104 m²,104 m²,268 m²,"- 123,08 triệu/m²",8 phòng,6,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông,,"12,8 tỷ"
"181/22, Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,185 m²,"- 87,50 triệu/m²",5 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"6,3 tỷ"
"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,,"- 57,95 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,55 tỷ"
"Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4.5 m,49 m²,49 m²,,"- 86,73 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,25 tỷ"
"Đường Số 20, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,,"- 61,88 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"4,95 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",26 m,4 m,120 m²,120 m²,230 m²,"- 34,17 triệu/m²",4 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà chưa hoàn công,Nam,Nội thất cao cấp,"4,1 tỷ"
"Đường Kênh Nước Đen, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,6 m,61 m²,61 m²,61 m²,"- 78,69 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,8 tỷ"
"Hẻm 688 Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4.1 m,70 m²,70 m²,220 m²,- 80 triệu/m²,4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"5,6 tỷ"
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,56 m²,"- 48,21 triệu/m²",2 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"2,7 tỷ"
"Đường số 14, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 96,25 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,85 tỷ"
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,60 m²,"- 58,75 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,35 tỷ"
"Đường Liên khu 8-9, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,60 m²,"- 108,33 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,Nội thất cao cấp,"3,9 tỷ"
"Đường số 12, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",21 m,4 m,84 m²,84 m²,84 m²,"- 92,86 triệu/m²",1 phòng,1,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,Hoàn thiện cơ bản,"7,8 tỷ"
"Bui Tu Toàn , Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",13 m,,52 m²,52 m²,524 m²,"- 93,46 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Nội thất cao cấp,"4,86 tỷ"
"An Duong Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,218 m²,"- 126,79 triệu/m²",5 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Hoàn thiện cơ bản,"7,1 tỷ"
"Kênh Nước Đen, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",9 m,5.5 m,51 m²,51 m²,100 m²,"- 64,71 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"3,3 tỷ"
"Hẻm 229, Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,80 m²,"- 52,22 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"1,88 tỷ"
"Đường Số 6, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",18 m,5 m,90 m²,90 m²,,"- 194,44 triệu/m²",4 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"17,5 tỷ"
"Đường số 5, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,7 m,140 m²,140 m²,,"- 107,14 triệu/m²",6 phòng,,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông Nam,,15 tỷ
"1 sẹc, Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4.21 m,75.8 m²,75.8 m²,2404 m²,"- 89,71 triệu/m²",5 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất cao cấp,"6,8 tỷ"
"Đường Lô Tư, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,156 m²,"- 98,21 triệu/m²",4 phòng,2,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,5 tỷ"
"Số 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,80 m²,"- 88,54 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,25 tỷ"
"Đường Liên khu 10-11, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,,"- 90,68 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,99 tỷ"
"Đường số 2, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12.5 m,4 m,50 m²,50 m²,130 m²,"- 79,80 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,99 tỷ"
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",17 m,5 m,57 m²,57 m²,120 m²,"- 45,61 triệu/m²",4 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,6 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 96,25 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,85 tỷ"
"Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 72,50 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,8 tỷ"
"Đường Số 8B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,64 m²,"- 112,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông,Nội thất đầy đủ,"3,6 tỷ"
"25/4, Dso 13a, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,63 m²,"- 76,19 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,Hoàn thiện cơ bản,"1,6 tỷ"
"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,,"- 67,95 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,99 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,210 m²,"- 87,50 triệu/m²",5 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"6,3 tỷ"
"126, Đường Liên khu 10-11, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",7 m,4 m,23.6 m²,23.6 m²,62 m²,"- 112,29 triệu/m²",2 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Hoàn thiện cơ bản,"2,65 tỷ"
