chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,Phuong
8.0,3.7,30.0,4138.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
14.0,4.5,63.0,4893.333333333333,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường an lạc
8.0,4.0,32.0,2408.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2187.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
6.0,3.0,18.0,2546.25,1,1.0,1.0,"nhà ngõ, hẻm",đang chờ sổ,,phường bình trị đông
6.5,5.0,32.0,3229.1666666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
5.196152422706632,5.196152422706632,27.0,4166.666666666667,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
15.0,4.0,60.0,2986.25,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
17.0,4.0,67.0,2954.1666666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
14.0,4.0,56.0,3570.833333333333,3,3.0,2.0,nhà phố liền kề,đã có sổ,,phường an lạc
10.0,3.5,35.0,2619.1666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
12.0,8.0,88.0,2840.833333333333,4,2.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
23.0,4.0,92.2,3615.4166666666665,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông b
11.5,4.0,46.0,3125.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
25.0,5.0,126.0,3902.0833333333335,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường tân tạo
20.0,5.0,100.0,4791.666666666667,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông b
12.5,4.0,50.0,3582.5,2,2.0,2.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,phường an lạc
15.0,9.0,223.0,1588.3333333333333,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
14.0,4.2,58.0,1221.25,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
14.0,3.0,42.0,3372.9166666666665,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
20.0,4.0,80.0,5989.583333333333,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
25.0,10.0,251.0,2905.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
30.0,4.4,130.0,2788.333333333333,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
9.486832980505138,9.486832980505138,90.0,7037.083333333333,3,2.0,4.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,phường an lạc a
13.0,4.8,62.0,2957.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
9.0,4.0,36.0,4143.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
10.0,4.0,40.0,4062.5,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
6.0,5.0,30.0,2263.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
13.0,9.0,99.0,2441.25,4,3.0,5.0,nhà biệt thự,đã có sổ,nội thất cao cấp,phường bình trị đông a
14.0,4.0,56.0,5803.75,5,5.0,5.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,phường bình hưng hoà a
12.5,4.0,50.0,3541.6666666666665,2,2.0,2.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
6.082762530298219,6.082762530298219,37.0,2567.5,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường tân tạo
6.324555320336759,6.324555320336759,40.0,3052.083333333333,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hòa
20.0,4.0,80.0,2734.1666666666665,3,2.0,3.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,phường bình hưng hòa
5.656854249492381,5.656854249492381,32.0,3385.4166666666665,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
5.916079783099616,5.916079783099616,35.0,2976.25,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
15.0,5.0,75.0,3472.083333333333,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
13.5,3.15,41.0,3048.75,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường tân tạo
10.0,4.0,40.0,3541.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình trị đông
12.0,4.0,50.0,4166.666666666667,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
14.5,5.1,74.0,1830.0,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
13.0,4.0,52.0,4767.5,5,5.0,3.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình hưng hoà a
10.0,3.5,35.0,2357.083333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
12.0,4.0,48.0,2821.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
11.0,4.0,46.0,4257.083333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
12.5,4.0,50.0,2916.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
15.6,5.1,77.9,3369.583333333333,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường an lạc a
10.0,3.5,35.0,2737.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
16.4,3.7,60.8,3220.833333333333,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
8.5,2.7,22.0,4791.666666666667,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
14.0,5.0,72.0,3182.9166666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
14.0,5.0,70.0,3154.583333333333,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
12.0,3.9,46.8,1940.8333333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
20.0,4.5,90.0,5787.083333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình trị đông b
18.0,4.0,71.0,3902.5,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
20.0,5.0,100.0,5291.666666666667,5,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
10.0,4.0,40.0,6770.833333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường an lạc a
9.0,4.0,36.0,4513.75,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
14.0,4.0,56.0,4092.0833333333335,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
6.0,4.0,25.0,6833.333333333333,1,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
9.0,4.0,36.0,3472.083333333333,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
16.0,4.0,64.0,3841.25,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
22.0,4.0,86.0,3125.0,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
20.0,4.5,90.0,5185.0,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
11.0,4.0,44.0,4545.416666666667,5,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
10.0,5.0,50.0,4166.666666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
15.0,4.0,60.0,3263.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
19.0,4.0,76.0,2467.083333333333,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
8.0,5.8,44.0,3210.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
20.0,4.2,86.0,2301.25,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
12.0,4.0,48.0,4253.333333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
10.0,8.0,82.0,3810.8333333333335,6,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
6.0,4.5,24.0,1647.5,1,1.0,1.0,"nhà ngõ, hẻm",đang chờ sổ,,phường bình hưng hoà b
11.0,4.0,44.0,2272.9166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường tân tạo
11.0,4.0,44.0,3645.8333333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
6.324555320336759,6.324555320336759,40.0,2187.5,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
14.0,4.2,58.0,3555.833333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
11.5,4.0,45.8,5276.666666666667,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
19.0,8.0,152.0,3152.5,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
20.0,8.0,160.0,2734.1666666666665,5,1.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
15.0,4.0,58.0,3555.833333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
14.5,4.0,48.0,4470.416666666667,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông b
10.0,4.0,40.0,2656.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
16.0,4.1,66.0,3970.8333333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
20.0,4.0,80.0,4166.666666666667,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc a
12.94,4.79,62.0,2957.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
20.0,4.0,80.0,6875.0,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
23.0,5.0,98.0,2295.833333333333,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
23.0,5.0,115.0,1956.6666666666667,4,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
7.5,4.0,32.0,1171.6666666666667,2,2.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất cao cấp,phường tân tạo
23.0,5.0,120.0,1875.0,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
7.0,4.0,25.0,4633.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,4.0,40.0,3437.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
16.5,4.0,65.0,4102.5,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
3.5,4.5,25.0,3300.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
16.0,4.0,64.0,4362.083333333333,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
7.5,3.2,24.0,4253.333333333333,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường an lạc
14.5,4.0,59.0,3354.583333333333,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
14.0,4.5,63.0,3273.75,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
11.0,4.0,44.0,3645.8333333333335,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hòa
17.0,4.0,68.0,2818.75,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
14.0,12.0,116.0,2137.083333333333,5,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường an lạc
11.224972160321824,11.224972160321824,126.0,3171.25,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc a
5.477225575051661,5.477225575051661,30.0,2222.083333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
11.0,4.5,54.0,2107.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.5,4.0,40.5,3909.5833333333335,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
18.0,4.0,72.0,3356.6666666666665,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
16.0,5.0,80.0,2239.583333333333,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà b
19.5,12.0,236.0,2207.083333333333,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
23.0,8.0,185.0,2815.4166666666665,3,1.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
19.0,4.0,75.0,2333.333333333333,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
14.0,5.0,70.0,2589.1666666666665,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,4375.0,3,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
12.0,4.0,48.0,3732.5,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.0,4.0,40.0,3229.1666666666665,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
18.0,4.0,72.0,2309.1666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
9.0,3.0,27.0,4783.75,2,4.0,3.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,phường an lạc
14.0,5.5,76.0,3727.9166666666665,5,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
10.0,4.0,40.0,4791.666666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
20.0,4.0,80.0,6093.75,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
12.0,4.0,48.0,4947.916666666667,4,5.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
20.0,5.0,100.0,4791.666666666667,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
25.0,4.0,99.0,4882.083333333333,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường an lạc a
5.0,3.0,15.0,6666.666666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
15.6,5.0,78.0,2670.833333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
15.0,4.0,60.0,4166.666666666667,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
11.0,4.0,44.0,3645.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
21.0,4.0,100.0,2145.833333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
4.0,5.0,20.0,4145.833333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
13.0,4.0,52.0,3517.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
22.5,4.0,90.0,7175.833333333333,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
12.0,4.0,48.0,3732.5,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
13.0,4.5,52.0,3205.0,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
20.0,4.0,80.0,3593.333333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
26.0,4.0,107.0,3504.583333333333,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
17.0,4.0,68.0,3296.6666666666665,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
11.5,4.0,47.0,3794.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
11.0,4.0,44.0,5018.75,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
12.5,4.0,50.0,3583.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường an lạc
19.0,4.0,78.0,2030.0,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường tân tạo a
11.0,4.0,45.0,3842.5,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
10.0,4.0,40.1,3272.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông b
11.0,4.0,44.0,2272.9166666666665,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
16.0,4.0,64.0,4687.5,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường an lạc
14.0,4.5,62.9,3941.25,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
20.0,4.5,90.0,6712.916666666667,4,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
11.0,4.0,43.0,3798.3333333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
14.0,4.0,56.0,2604.1666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo a
12.0,5.2,60.0,2986.25,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
13.0,4.0,52.0,7211.666666666667,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
20.0,9.0,180.0,5787.083333333333,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
20.0,5.0,100.0,5416.666666666667,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
14.0,4.0,56.0,4166.666666666667,7,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,4.0,40.0,2166.6666666666665,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
20.0,6.0,120.0,4340.416666666667,5,5.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường tân tạo
11.0,4.0,44.0,3930.0,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
14.3,4.25,75.8,1923.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
20.0,5.2,109.0,2867.083333333333,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,4.1,40.0,4875.0,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
20.0,4.0,80.0,2760.4166666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
16.0,4.0,64.0,3775.8333333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
21.0,4.0,84.0,3323.333333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
12.0,5.0,60.0,3610.4166666666665,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
16.0,4.0,64.0,4231.666666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông
18.0,4.0,72.0,3472.083333333333,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
6.5,5.3,34.0,2941.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
10.0,4.0,40.0,4062.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
20.0,4.0,80.0,4739.583333333333,4,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
6.324555320336759,6.324555320336759,40.0,2437.5,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
13.0,4.0,52.0,3517.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
18.0,4.0,72.0,4050.8333333333335,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
14.0,4.0,56.0,4464.166666666667,4,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
11.0,3.8,42.0,3918.75,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
11.0,3.8,42.0,3620.8333333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình trị đông a
6.324555320336759,6.324555320336759,40.0,2031.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
16.0,4.0,64.0,4166.666666666667,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
10.0,4.0,40.0,5000.0,5,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
16.0,4.0,64.0,4459.583333333333,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,4.0,40.0,3104.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
17.0,4.0,72.0,3356.6666666666665,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
6.324555320336759,6.324555320336759,40.0,2812.5,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
23.0,5.0,114.8,2395.4166666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
10.0,6.5,65.0,3717.9166666666665,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường an lạc
10.0,4.0,40.0,4166.666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
19.0,4.0,76.0,4276.25,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc
15.0,4.0,60.0,5416.666666666667,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc
12.0,7.5,90.0,2315.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
16.0,4.0,64.0,4492.083333333333,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
38.0,4.8,123.0,3319.583333333333,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường tân tạo a
17.5,4.0,70.0,3571.25,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
13.0,3.5,46.0,2807.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
12.0,5.0,65.0,3205.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
28.0,5.0,140.0,1666.6666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
15.0,4.5,70.0,2250.0,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
8.0,3.0,24.0,4340.416666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
5.0,4.0,20.0,4770.833333333333,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
11.0,4.0,41.0,3861.6666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
11.4,4.0,45.0,3425.833333333333,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,bàn giao thô,phường bình hưng hoà b
19.0,7.8,143.0,2272.9166666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo a
14.5,4.0,58.0,4310.416666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
11.0,4.0,44.0,4214.166666666667,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,3.0,34.0,3002.5,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
